# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:31:9C": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:31:9C", "device connection": "00:07:80:0F:31:9C", "sampling rate": 200, "resolution": [16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-4", "time": "16:2:28.876", "channels": [1, 2], "sensor": ["EDA", "ECG"], "label": ["CH1", "CH2"], "column": ["nSeq", "DI", "CH1", "CH2"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["red", "dark_blue"], "convertedValues": 0}}
# EndOfHeader
0	0	12988	35185	
1	0	12985	34033	
2	0	12982	33769	
3	0	12977	33864	
4	0	12984	33716	
5	0	12984	33598	
6	0	12976	33408	
7	0	12974	33657	
8	0	12982	33471	
9	0	12982	33489	
10	0	12976	33268	
11	0	12972	33270	
12	0	12977	33167	
13	0	12980	33140	
14	0	12974	32962	
15	0	12972	33031	
16	0	12978	33071	
17	0	12976	32983	
18	0	12968	32751	
19	0	12972	32664	
20	0	12978	32612	
21	0	12978	32573	
22	0	12968	32478	
23	0	12968	32345	
24	0	12976	32273	
25	0	12974	32276	
26	0	12969	32150	
27	0	12970	32026	
28	0	12974	31926	
29	0	12972	31664	
30	0	12972	31684	
31	0	12964	31546	
32	0	12976	31253	
33	0	12978	31205	
34	0	12964	30941	
35	0	12964	30657	
36	0	12969	30423	
37	0	12978	30198	
38	0	12964	29796	
39	0	12965	29780	
40	0	12972	29658	
41	0	12973	29703	
42	0	12964	29648	
43	0	12964	29629	
44	0	12966	29700	
45	0	12972	29850	
46	0	12964	29942	
47	0	12962	30494	
48	0	12968	30968	
49	0	12972	31490	
50	0	12964	31966	
51	0	12962	32661	
52	0	12968	33228	
53	0	12968	33718	
54	0	12962	33935	
55	0	12964	34392	
56	0	12968	34695	
57	0	12970	34708	
58	0	12962	34813	
59	0	12961	34848	
60	0	12966	34820	
61	0	12968	34822	
62	0	12958	34929	
63	0	12958	34927	
64	0	12964	34735	
65	0	12965	34559	
66	0	12958	34520	
67	0	12958	34328	
68	0	12962	34269	
69	0	12968	34236	
70	0	12954	33959	
71	0	12956	33972	
72	0	12964	33905	
73	0	12965	33927	
74	0	12956	33720	
75	0	12954	33748	
76	0	12960	33700	
77	0	12962	33716	
78	0	12956	33492	
79	0	12952	33636	
80	0	12956	33684	
81	0	12965	33474	
82	0	12954	33321	
83	0	12950	33445	
84	0	12961	33351	
85	0	12964	33319	
86	0	12954	33286	
87	0	12956	33533	
88	0	12957	33500	
89	0	12958	33524	
90	0	12949	33307	
91	0	12952	33464	
92	0	12956	33451	
93	0	12960	33394	
94	0	12953	33341	
95	0	12952	33344	
96	0	12954	33260	
97	0	12954	33401	
98	0	12952	33262	
99	0	12948	33356	
100	0	12956	33391	
101	0	12952	33287	
102	0	12948	33253	
103	0	12948	33208	
104	0	12956	33192	
105	0	12960	33060	
106	0	12948	33072	
107	0	12948	33093	
108	0	12954	33100	
109	0	12956	33146	
110	0	12948	33034	
111	0	12945	32894	
112	0	12952	32974	
113	0	12953	32921	
114	0	12945	32943	
115	0	12946	33098	
116	0	12952	33052	
117	0	12952	32954	
118	0	12943	32869	
119	0	12940	33031	
120	0	12949	32903	
121	0	12952	32812	
122	0	12942	32715	
123	0	12944	32542	
124	0	12949	32468	
125	0	12950	32145	
126	0	12942	32166	
127	0	12944	32263	
128	0	12949	32293	
129	0	12952	32070	
130	0	12942	31788	
131	0	12944	31600	
132	0	12954	31634	
133	0	12948	31264	
134	0	12944	31548	
135	0	12946	31940	
136	0	12948	32316	
137	0	12954	32293	
138	0	12944	32482	
139	0	12939	32799	
140	0	12945	33084	
141	0	12948	33340	
142	0	12940	33496	
143	0	12942	33473	
144	0	12945	33476	
145	0	12952	33460	
146	0	12936	33393	
147	0	12936	33470	
148	0	12942	33504	
149	0	12944	33367	
150	0	12934	33404	
151	0	12934	33359	
152	0	12944	33246	
153	0	12945	32720	
154	0	12936	31588	
155	0	12940	31014	
156	0	12944	29572	
157	0	12949	28408	
158	0	12947	28068	
159	0	12948	26544	
160	0	12953	26356	
161	0	12956	28466	
162	0	12944	30141	
163	0	12938	33598	
164	0	12940	36469	
165	0	12944	37383	
166	0	12935	36152	
167	0	12936	34662	
168	0	12940	33820	
169	0	12940	33724	
170	0	12930	33722	
171	0	12933	33625	
172	0	12938	33764	
173	0	12940	33572	
174	0	12929	33440	
175	0	12932	33350	
176	0	12936	33187	
177	0	12940	33006	
178	0	12934	33076	
179	0	12932	33233	
180	0	12936	32999	
181	0	12940	33159	
182	0	12924	33015	
183	0	12928	32848	
184	0	12936	32945	
185	0	12938	32806	
186	0	12933	32581	
187	0	12930	32597	
188	0	12933	32349	
189	0	12936	32414	
190	0	12928	32514	
191	0	12930	32324	
192	0	12936	32317	
193	0	12936	32084	
194	0	12928	31836	
195	0	12932	31678	
196	0	12932	31652	
197	0	12933	31513	
198	0	12928	31288	
199	0	12927	31045	
200	0	12932	30932	
201	0	12936	30676	
202	0	12926	30368	
203	0	12928	30190	
204	0	12932	30278	
205	0	12934	29903	
206	0	12925	29553	
207	0	12924	29512	
208	0	12930	29495	
209	0	12933	29639	
210	0	12925	29504	
211	0	12924	29804	
212	0	12928	29688	
213	0	12933	29652	
214	0	12924	30214	
215	0	12924	30897	
216	0	12930	31570	
217	0	12925	32180	
218	0	12922	32746	
219	0	12921	33412	
220	0	12929	33817	
221	0	12924	34143	
222	0	12917	34421	
223	0	12920	34510	
224	0	12928	34852	
225	0	12928	34690	
226	0	12917	34628	
227	0	12920	34901	
228	0	12924	34876	
229	0	12928	34743	
230	0	12915	34608	
231	0	12918	34445	
232	0	12922	34377	
233	0	12922	34213	
234	0	12920	33774	
235	0	12920	34344	
236	0	12921	34357	
237	0	12928	34134	
238	0	12913	34222	
239	0	12916	34165	
240	0	12928	34583	
241	0	12928	34204	
