timestamp,kind,command,state,s_t,gate_open
2026-06-09 14:20:46.326,lifecycle,start,,,0
2026-06-09 14:20:47.860,state,increase,calm,0.3365,1
2026-06-09 14:20:48.953,state,increase,calm,0.3740,1
2026-06-09 14:20:50.043,state,increase,calm,0.3154,1
2026-06-09 14:20:51.131,state,increase,calm,0.3208,1
2026-06-09 14:20:52.225,state,increase,calm,0.4140,1
2026-06-09 14:20:53.319,state,increase,calm,0.5046,1
2026-06-09 14:20:54.417,state,increase,calm,0.5922,1
2026-06-09 14:20:59.241,state,increase,calm,0.6972,1
2026-06-09 14:21:00.341,state,increase,calm,0.6418,1
2026-06-09 14:21:01.441,state,increase,calm,0.6168,1
2026-06-09 14:21:02.536,state,increase,calm,0.5926,1
2026-06-09 14:21:03.636,state,increase,calm,0.5985,1
2026-06-09 14:21:04.735,state,increase,calm,0.6840,1
2026-06-09 14:21:05.831,state,increase,calm,0.6142,1
2026-06-09 14:21:06.923,state,increase,calm,0.2449,1
2026-06-09 14:21:08.794,state,increase,calm,0.7017,1
2026-06-09 14:21:09.894,state,increase,calm,-0.4370,1
2026-06-09 14:21:10.989,state,increase,calm,-1.6956,1
2026-06-09 14:21:12.088,state,increase,calm,0.1958,1
2026-06-09 14:21:13.185,state,increase,calm,0.1849,1
2026-06-09 14:21:14.281,state,increase,calm,0.1534,1
2026-06-09 14:21:15.374,state,increase,calm,0.1385,1
2026-06-09 14:21:16.469,state,increase,calm,0.0638,1
2026-06-09 14:21:17.570,state,increase,calm,-0.0581,1
2026-06-09 14:21:18.667,state,increase,calm,-0.2556,1
2026-06-09 14:21:19.767,state,increase,calm,-0.2417,1
2026-06-09 14:21:20.860,state,increase,calm,-0.2446,1
2026-06-09 14:21:21.957,state,increase,calm,-0.3286,1
2026-06-09 14:21:23.055,state,increase,calm,-0.3234,1
2026-06-09 14:21:24.153,state,increase,calm,-0.2713,1
2026-06-09 14:21:25.247,state,increase,calm,-0.3798,1
2026-06-09 14:21:26.343,state,increase,calm,-0.4027,1
2026-06-09 14:21:27.443,state,increase,calm,-0.3615,1
2026-06-09 14:21:28.537,state,increase,calm,-0.3947,1
2026-06-09 14:21:29.633,state,increase,calm,-0.3363,1
2026-06-09 14:21:30.729,state,increase,calm,-0.3217,1
2026-06-09 14:21:31.823,state,increase,calm,-0.1942,1
2026-06-09 14:21:32.920,state,increase,calm,-0.2314,1
2026-06-09 14:21:34.017,state,increase,calm,-0.2346,1
2026-06-09 14:21:35.123,state,increase,calm,-0.2213,1
2026-06-09 14:21:36.216,state,increase,calm,-0.3321,1
2026-06-09 14:21:37.307,state,increase,calm,-0.5155,1
2026-06-09 14:21:38.407,state,increase,calm,-0.6407,1
2026-06-09 14:21:39.507,state,increase,calm,-0.5933,1
2026-06-09 14:21:40.603,state,increase,calm,-0.6582,1
2026-06-09 14:21:41.693,state,increase,calm,-0.5790,1
2026-06-09 14:21:42.786,state,increase,calm,-0.5681,1
2026-06-09 14:21:43.884,state,increase,calm,-0.6546,1
2026-06-09 14:21:44.979,state,increase,calm,-0.5988,1
2026-06-09 14:21:46.071,state,increase,calm,-0.4143,1
2026-06-09 14:21:47.162,state,increase,calm,-0.3508,1
2026-06-09 14:21:48.259,state,increase,calm,-0.2560,1
2026-06-09 14:21:49.354,state,increase,calm,-0.0231,1
2026-06-09 14:21:50.450,state,increase,calm,0.0007,1
2026-06-09 14:21:51.547,state,increase,calm,0.0048,1
2026-06-09 14:21:52.642,state,increase,calm,-0.0248,1
2026-06-09 14:21:53.735,state,increase,calm,-0.1186,1
2026-06-09 14:21:54.837,state,increase,calm,-0.1063,1
2026-06-09 14:21:55.937,state,increase,calm,-0.1215,1
2026-06-09 14:21:57.030,state,increase,calm,-0.0143,1
2026-06-09 14:21:58.126,state,increase,calm,-2.0514,1
2026-06-09 14:21:59.226,state,increase,calm,-2.1117,1
2026-06-09 14:22:00.324,state,increase,calm,-6.9655,1
2026-06-09 14:22:01.413,state,increase,calm,-4.8486,1
2026-06-09 14:22:02.507,state,increase,calm,-7.2050,1
2026-06-09 14:22:03.597,state,increase,calm,-7.0758,1
2026-06-09 14:22:04.689,state,increase,calm,-7.0970,1
2026-06-09 14:22:05.787,state,increase,calm,-8.4138,1
2026-06-09 14:22:06.886,state,increase,calm,-7.1122,1
2026-06-09 14:22:07.985,state,increase,calm,-7.1536,1
2026-06-09 14:22:09.090,state,increase,calm,-7.0944,1
2026-06-09 14:22:10.191,state,increase,calm,-7.2806,1
2026-06-09 14:22:11.288,state,increase,calm,-7.5310,1
2026-06-09 14:22:12.388,state,increase,calm,-7.3708,1
2026-06-09 14:22:13.483,state,increase,calm,-7.3741,1
2026-06-09 14:22:14.469,lifecycle,stop,,,1
2026-06-09 14:22:16.980,lifecycle,stop,,,1
