# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:31:9C": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:31:9C", "device connection": "BTH00:07:80:0F:31:9C", "sampling rate": 1000, "resolution": [16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-5-13", "time": "15:24:47.564", "channels": [1, 2], "sensor": ["EDA", "ECG"], "label": ["CH1", "CH2"], "column": ["nSeq", "DI", "CH1", "CH2"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["red", "dark_blue"], "convertedValues": 0}}
# EndOfHeader
0	0	37416	33726	
1	0	37424	33783	
2	0	37416	33791	
3	0	37424	33714	
4	0	37413	33559	
5	0	37424	33535	
6	0	37420	33491	
7	0	37416	33543	
8	0	37416	33666	
9	0	37424	33556	
10	0	37420	33533	
11	0	37420	33532	
12	0	37424	33464	
13	0	37416	33431	
14	0	37428	33500	
15	0	37408	33412	
16	0	37428	33460	
17	0	37420	33383	
18	0	37416	33360	
19	0	37408	33482	
20	0	37404	33516	
21	0	37408	33512	
22	0	37408	33532	
23	0	37404	33454	
24	0	37408	33525	
25	0	37404	33488	
26	0	37408	33532	
27	0	37408	33682	
28	0	37410	33661	
29	0	37416	33768	
30	0	37416	33726	
31	0	37416	33564	
32	0	37416	33546	
33	0	37420	33498	
34	0	37416	33462	
35	0	37416	33400	
36	0	37408	33381	
37	0	37410	33440	
38	0	37404	33525	
39	0	37408	33596	
40	0	37404	33688	
41	0	37408	33717	
42	0	37404	33730	
43	0	37412	33902	
44	0	37404	34062	
45	0	37400	34100	
46	0	37404	34135	
47	0	37420	34200	
48	0	37404	34221	
49	0	37408	34272	
50	0	37416	34197	
51	0	37416	34086	
52	0	37412	33957	
53	0	37416	33657	
54	0	37416	33372	
55	0	37416	33177	
56	0	37420	32903	
57	0	37416	32428	
58	0	37416	31893	
59	0	37420	31228	
60	0	37424	30480	
61	0	37420	29780	
62	0	37416	29173	
63	0	37416	28634	
64	0	37424	28057	
65	0	37424	27596	
66	0	37424	27118	
67	0	37432	26518	
68	0	37436	25948	
69	0	37424	25487	
70	0	37440	24968	
71	0	37436	24548	
72	0	37440	24320	
73	0	37436	24227	
74	0	37445	24116	
75	0	37444	23894	
76	0	37444	23843	
77	0	37436	23932	
78	0	37432	24231	
79	0	37436	24810	
80	0	37432	25442	
81	0	37424	25925	
82	0	37426	26452	
83	0	37424	27070	
84	0	37416	27753	
85	0	37416	28737	
86	0	37416	29780	
87	0	37408	30900	
88	0	37404	32039	
89	0	37404	32994	
90	0	37400	33941	
91	0	37400	34732	
92	0	37392	35534	
93	0	37400	36068	
94	0	37396	36344	
95	0	37400	36658	
96	0	37392	36839	
97	0	37392	36952	
98	0	37402	37104	
99	0	37388	37080	
100	0	37388	37206	
101	0	37384	37166	
102	0	37388	37176	
103	0	37380	37152	
104	0	37380	36999	
105	0	37388	37016	
106	0	37392	36776	
107	0	37392	36668	
108	0	37392	36436	
109	0	37400	36130	
110	0	37400	35949	
111	0	37392	35888	
112	0	37396	35682	
113	0	37392	35462	
114	0	37392	35368	
115	0	37396	35177	
116	0	37396	35190	
117	0	37396	35126	
118	0	37392	34865	
119	0	37390	34748	
120	0	37388	34712	
121	0	37384	34668	
122	0	37392	34640	
123	0	37388	34580	
124	0	37396	34402	
125	0	37392	34376	
