timestamp,kind,command,state,s_t,gate_open
2026-06-09 14:09:40.326,state,increase,calm,-1.1003,1
2026-06-09 14:09:41.334,state,increase,calm,-1.0710,1
2026-06-09 14:09:42.341,state,increase,calm,-1.0514,1
2026-06-09 14:09:43.348,state,increase,calm,-1.1053,1
2026-06-09 14:09:44.354,state,increase,calm,-1.1288,1
2026-06-09 14:09:45.361,state,increase,calm,-1.0455,1
2026-06-09 14:09:46.368,state,increase,calm,-0.9165,1
2026-06-09 14:09:47.373,state,increase,calm,-0.8732,1
2026-06-09 14:09:48.381,state,increase,calm,-0.8773,1
2026-06-09 14:09:49.388,state,increase,calm,-0.8473,1
2026-06-09 14:09:50.395,state,increase,calm,-0.7994,1
2026-06-09 14:09:51.401,state,increase,calm,-0.7546,1
2026-06-09 14:09:52.407,state,increase,calm,-0.6723,1
2026-06-09 14:09:53.412,state,increase,calm,-0.6247,1
2026-06-09 14:09:54.420,state,increase,calm,-0.5748,1
2026-06-09 14:09:55.425,state,increase,calm,-0.5222,1
2026-06-09 14:09:56.431,state,increase,calm,-0.4615,1
2026-06-09 14:09:57.439,state,increase,calm,-0.4348,1
2026-06-09 14:09:58.444,state,increase,calm,-3.0561,1
2026-06-09 14:09:59.450,state,increase,calm,-4.2611,1
2026-06-09 14:10:00.458,state,increase,calm,-7.5866,1
2026-06-09 14:10:01.465,state,increase,calm,-6.1664,1
2026-06-09 14:10:02.468,state,increase,calm,-8.5284,1
2026-06-09 14:10:03.473,state,increase,calm,-8.5263,1
2026-06-09 14:10:04.479,state,increase,calm,-8.5207,1
2026-06-09 14:10:05.485,state,increase,calm,-9.7473,1
2026-06-09 14:10:06.492,state,increase,calm,-8.7045,1
2026-06-09 14:10:07.501,state,increase,calm,-8.4152,1
2026-06-09 14:10:08.506,state,increase,calm,-8.3242,1
2026-06-09 14:10:09.513,state,increase,calm,-8.3123,1
2026-06-09 14:10:10.521,state,increase,calm,-8.3993,1
2026-06-09 14:10:11.525,state,increase,calm,-8.4843,1
2026-06-09 14:10:12.532,state,increase,calm,-8.5035,1
2026-06-09 14:10:13.540,state,increase,calm,-8.5293,1
2026-06-09 14:10:14.549,state,increase,calm,-8.4712,1
2026-06-09 14:10:15.556,state,increase,calm,-8.4188,1
2026-06-09 14:10:16.560,state,increase,calm,-8.2917,1
2026-06-09 14:10:17.565,state,increase,calm,-8.2826,1
2026-06-09 14:10:18.572,state,increase,calm,-8.4048,1
2026-06-09 14:10:19.578,state,increase,calm,-8.5579,1
2026-06-09 14:10:20.587,state,increase,calm,-8.5600,1
2026-06-09 14:10:21.592,state,increase,calm,-8.6643,1
2026-06-09 14:10:22.599,state,increase,calm,-8.7023,1
2026-06-09 14:10:23.604,state,increase,calm,-8.7604,1
2026-06-09 14:10:24.608,state,increase,calm,-8.8336,1
2026-06-09 14:10:25.614,state,increase,calm,-8.8019,1
2026-06-09 14:10:26.622,state,increase,calm,-8.7856,1
2026-06-09 14:10:27.425,lifecycle,stop,,,1
2026-06-09 14:10:31.934,lifecycle,stop,,,1
