tick_n,phase,status,raw_eda,raw_hr,raw_hrv
341,BASELINE,NEW_DATA,20.8532,92.0214,nan
342,BASELINE,NEW_DATA,20.8518,92.0214,nan
343,BASELINE,NEW_DATA,20.8518,92.0214,nan
344,BASELINE,NEW_DATA,20.8546,92.0214,nan
345,BASELINE,NEW_DATA,20.8546,92.0214,nan
346,BASELINE,NEW_DATA,20.8546,92.0214,nan
347,BASELINE,NEW_DATA,20.8532,92.0214,nan
348,BASELINE,NEW_DATA,20.8560,92.0214,nan
349,BASELINE,NEW_DATA,20.8546,92.0214,nan
350,BASELINE,NEW_DATA,20.8546,92.0214,nan
351,BASELINE,NEW_DATA,20.8518,92.0214,nan
352,BASELINE,NEW_DATA,20.8546,92.0214,nan
353,BASELINE,NEW_DATA,20.8518,92.0214,nan
354,BASELINE,NEW_DATA,20.8504,92.0214,nan
355,BASELINE,NEW_DATA,20.8504,92.0214,nan
356,BASELINE,NEW_DATA,20.8463,92.0214,nan
357,BASELINE,NEW_DATA,20.8439,92.0214,nan
358,BASELINE,NEW_DATA,20.8477,92.0214,nan
359,BASELINE,NEW_DATA,20.8421,92.0214,nan
360,BASELINE,NEW_DATA,20.8449,92.0214,nan
361,BASELINE,NEW_DATA,20.8463,92.0214,nan
362,BASELINE,NEW_DATA,20.8435,92.0214,nan
363,BASELINE,NEW_DATA,20.8366,92.0214,nan
364,BASELINE,NEW_DATA,20.8407,92.0214,nan
365,BASELINE,NEW_DATA,20.8380,92.0214,nan
366,BASELINE,NEW_DATA,20.8477,92.0214,nan
367,BASELINE,NEW_DATA,20.8504,92.1651,nan
368,BASELINE,NEW_DATA,20.8366,92.1651,nan
369,BASELINE,NEW_DATA,20.8352,92.1651,nan
370,BASELINE,NEW_DATA,20.8352,92.1651,nan
371,BASELINE,NEW_DATA,20.8380,92.1651,nan
372,BASELINE,NEW_DATA,20.8380,92.1651,nan
373,BASELINE,NEW_DATA,20.8393,92.1651,nan
374,BASELINE,NEW_DATA,20.8380,92.1651,nan
375,BASELINE,NEW_DATA,20.8393,92.1651,nan
376,BASELINE,NEW_DATA,20.8435,92.1651,nan
377,BASELINE,NEW_DATA,20.8449,92.1651,nan
378,BASELINE,NEW_DATA,20.8435,92.1651,nan
379,BASELINE,NEW_DATA,20.8456,92.1651,nan
380,BASELINE,NEW_DATA,20.8463,92.1651,nan
381,BASELINE,NEW_DATA,20.8449,92.1651,nan
382,BASELINE,NEW_DATA,20.8407,92.1651,nan
383,BASELINE,NEW_DATA,20.8463,92.1651,nan
384,BASELINE,NEW_DATA,20.8463,92.1651,nan
385,BASELINE,NEW_DATA,20.8463,92.1651,nan
386,BASELINE,NEW_DATA,20.8463,92.1651,nan
387,BASELINE,NEW_DATA,20.8449,92.1651,nan
388,BASELINE,NEW_DATA,20.8407,92.1651,nan
389,BASELINE,NEW_DATA,20.8407,92.1651,nan
390,BASELINE,NEW_DATA,20.8421,92.1651,nan
391,BASELINE,NEW_DATA,20.8407,92.5094,nan
392,BASELINE,NEW_DATA,20.8435,92.5094,nan
393,BASELINE,NEW_DATA,20.8393,92.5094,nan
394,BASELINE,NEW_DATA,20.8380,92.5094,nan
395,BASELINE,NEW_DATA,20.8380,92.5094,nan
