timestamp,kind,command,state,s_t,gate_open
2026-06-03 16:49:21.945,state,increase,calm,-0.0814,1
2026-06-03 16:49:22.949,state,increase,calm,-0.2278,1
2026-06-03 16:49:23.956,state,increase,calm,-0.1560,1
2026-06-03 16:49:24.969,state,increase,calm,-0.1228,1
2026-06-03 16:49:25.977,state,increase,calm,-0.1474,1
2026-06-03 16:49:26.985,state,increase,calm,-0.1143,1
2026-06-03 16:49:27.987,state,increase,calm,-0.1734,1
2026-06-03 16:49:28.994,state,increase,calm,-0.3359,1
2026-06-03 16:49:29.994,state,increase,calm,-0.2354,1
2026-06-03 16:49:30.996,state,increase,calm,-0.1465,1
2026-06-03 16:49:31.998,state,increase,calm,-0.0878,1
2026-06-03 16:49:32.332,lifecycle,stop,,,1
