tick_n,phase,status,raw_eda,raw_hr,raw_hrv
145,BASELINE,NEW_DATA,4.8233,71.2904,nan
146,BASELINE,NEW_DATA,4.8203,71.2904,nan
147,BASELINE,NEW_DATA,4.8187,71.2904,nan
148,BASELINE,NEW_DATA,4.8176,71.2904,nan
149,BASELINE,NEW_DATA,4.8187,71.2904,nan
150,BASELINE,NEW_DATA,4.8187,70.9754,nan
151,BASELINE,NEW_DATA,4.8172,70.9754,nan
152,BASELINE,NEW_DATA,4.8157,70.9754,nan
153,BASELINE,NEW_DATA,4.8141,70.9754,nan
154,BASELINE,NEW_DATA,4.8134,70.9754,nan
155,BASELINE,NEW_DATA,4.8119,70.9754,nan
156,BASELINE,NEW_DATA,4.8126,70.9754,nan
157,BASELINE,NEW_DATA,4.8119,70.9754,nan
158,BASELINE,NEW_DATA,4.8096,70.9754,nan
159,BASELINE,NEW_DATA,4.8088,70.9754,nan
160,BASELINE,NEW_DATA,4.8046,70.4485,nan
161,BASELINE,NEW_DATA,4.8035,70.4485,nan
162,BASELINE,NEW_DATA,4.8027,70.4485,nan
163,BASELINE,NEW_DATA,4.8008,70.4485,nan
164,BASELINE,NEW_DATA,4.7981,70.4485,nan
165,BASELINE,NEW_DATA,4.7974,70.4485,nan
166,BASELINE,NEW_DATA,4.7974,70.4485,nan
167,BASELINE,NEW_DATA,4.7958,70.4485,nan
168,BASELINE,NEW_DATA,4.7947,70.4485,nan
169,BASELINE,NEW_DATA,4.7947,70.4485,nan
170,BASELINE,NEW_DATA,4.7947,69.9116,nan
171,BASELINE,NEW_DATA,4.7920,69.9116,nan
172,BASELINE,NEW_DATA,4.7916,69.9116,nan
173,BASELINE,NEW_DATA,4.7913,69.9116,nan
174,BASELINE,NEW_DATA,4.7916,69.9116,nan
175,BASELINE,NEW_DATA,4.7897,69.9116,nan
176,BASELINE,NEW_DATA,4.7897,69.9116,nan
177,BASELINE,NEW_DATA,4.7890,69.9116,nan
178,BASELINE,NEW_DATA,4.7897,69.9116,nan
179,BASELINE,NEW_DATA,4.7871,69.9116,nan
180,BASELINE,NEW_DATA,4.7882,70.0098,nan
181,BASELINE,NEW_DATA,4.7852,70.0098,nan
182,BASELINE,NEW_DATA,4.7829,70.0098,nan
183,BASELINE,NEW_DATA,4.7806,70.0098,nan
184,BASELINE,NEW_DATA,4.7806,70.0098,nan
185,BASELINE,NEW_DATA,4.7794,70.0782,nan
186,BASELINE,NEW_DATA,4.7783,70.0782,nan
187,BASELINE,NEW_DATA,4.7783,70.0782,nan
188,BASELINE,NEW_DATA,4.7821,70.0782,nan
189,BASELINE,NEW_DATA,4.7775,70.0782,nan
190,BASELINE,NEW_DATA,4.7810,70.0782,nan
191,BASELINE,NEW_DATA,4.7813,70.0782,nan
192,BASELINE,NEW_DATA,4.7836,70.0782,nan
193,BASELINE,NEW_DATA,4.7836,70.0782,nan
194,BASELINE,NEW_DATA,4.7897,70.0782,nan
195,BASELINE,NEW_DATA,4.7916,70.3021,nan
196,BASELINE,NEW_DATA,4.8019,70.3021,nan
197,BASELINE,NEW_DATA,4.7989,70.3021,nan
198,BASELINE,NEW_DATA,4.8038,70.3021,nan
199,BASELINE,NEW_DATA,4.8050,70.3021,nan
200,BASELINE,NEW_DATA,4.8100,70.7222,nan
201,BASELINE,NEW_DATA,4.8100,70.7222,nan
202,BASELINE,NEW_DATA,4.8157,70.7222,nan
203,BASELINE,NEW_DATA,4.8172,70.7222,nan
204,BASELINE,NEW_DATA,4.8210,70.7222,nan
205,BASELINE,NEW_DATA,4.8222,70.7222,nan
206,BASELINE,NEW_DATA,4.8248,70.7222,nan
207,BASELINE,NEW_DATA,4.8267,70.7222,nan
208,BASELINE,NEW_DATA,4.8233,70.7222,nan
209,BASELINE,NEW_DATA,4.8237,71.0642,nan
210,BASELINE,NEW_DATA,4.8294,71.0642,nan
211,BASELINE,NEW_DATA,4.8378,71.0642,nan
212,BASELINE,NEW_DATA,4.8325,71.0642,nan
213,BASELINE,NEW_DATA,4.8340,71.0642,nan
214,BASELINE,NEW_DATA,4.8355,71.0642,nan
215,BASELINE,NEW_DATA,4.8359,71.0642,nan
216,BASELINE,NEW_DATA,4.8370,71.0642,nan
217,BASELINE,NEW_DATA,4.8393,71.0642,nan
218,BASELINE,NEW_DATA,4.8447,71.0642,nan
219,BASELINE,NEW_DATA,4.8435,71.2598,nan
220,BASELINE,NEW_DATA,4.8462,71.2598,nan
221,BASELINE,NEW_DATA,4.8508,71.2598,nan
222,BASELINE,NEW_DATA,4.8538,71.2598,nan
223,BASELINE,NEW_DATA,4.8569,71.2598,nan
224,BASELINE,NEW_DATA,4.8615,71.2507,nan
225,BASELINE,NEW_DATA,4.8637,71.2507,nan
226,BASELINE,NEW_DATA,4.8683,71.2507,nan
227,BASELINE,NEW_DATA,4.8721,71.2507,nan
228,BASELINE,NEW_DATA,4.8737,71.2507,nan
229,BASELINE,NEW_DATA,4.8756,71.2507,nan
