timestamp,kind,command,state,s_t,gate_open
2026-06-09 14:15:58.672,state,increase,calm,-0.4184,1
2026-06-09 14:15:59.679,state,increase,calm,-0.5234,1
2026-06-09 14:16:00.686,state,increase,calm,-0.4153,1
2026-06-09 14:16:01.692,state,increase,calm,-0.4644,1
2026-06-09 14:16:02.699,state,increase,calm,-0.5005,1
2026-06-09 14:16:03.706,state,increase,calm,-0.4270,1
2026-06-09 14:16:04.715,state,increase,calm,-0.5072,1
2026-06-09 14:16:05.722,state,increase,calm,-0.5794,1
2026-06-09 14:16:06.729,state,increase,calm,-0.3843,1
2026-06-09 14:16:07.734,state,increase,calm,-0.4379,1
2026-06-09 14:16:08.742,state,increase,calm,-0.3962,1
2026-06-09 14:16:09.749,state,increase,calm,-0.3258,1
2026-06-09 14:16:10.755,state,increase,calm,-0.3325,1
2026-06-09 14:16:11.761,state,increase,calm,-0.3556,1
2026-06-09 14:16:12.773,state,increase,calm,-0.3135,1
2026-06-09 14:16:13.779,state,increase,calm,-0.2790,1
2026-06-09 14:16:14.787,state,increase,calm,-0.2466,1
2026-06-09 14:16:15.794,state,increase,calm,-0.2469,1
2026-06-09 14:16:16.800,state,increase,calm,-0.3566,1
2026-06-09 14:16:17.896,state,increase,calm,-0.3403,1
2026-06-09 14:16:18.995,state,increase,calm,-0.3426,1
2026-06-09 14:16:20.092,state,increase,calm,-0.2876,1
2026-06-09 14:16:21.187,state,increase,calm,-0.2298,1
2026-06-09 14:16:22.281,state,increase,calm,-0.2295,1
2026-06-09 14:16:23.373,state,increase,calm,-0.1959,1
2026-06-09 14:16:24.468,state,increase,calm,-0.1476,1
2026-06-09 14:16:25.566,state,increase,calm,-0.1402,1
2026-06-09 14:16:26.660,state,increase,calm,-0.0823,1
2026-06-09 14:16:27.755,state,increase,calm,-0.0418,1
2026-06-09 14:16:28.846,state,increase,calm,0.0630,1
2026-06-09 14:16:29.945,state,increase,calm,0.1287,1
2026-06-09 14:16:31.048,state,increase,calm,0.2490,1
2026-06-09 14:16:35.556,state,decrease,ultra_stressed,0.4891,1
2026-06-09 14:16:36.658,state,decrease,ultra_stressed,0.5539,1
2026-06-09 14:16:37.752,state,decrease,ultra_stressed,0.5991,1
2026-06-09 14:16:38.850,state,decrease,ultra_stressed,0.7830,1
2026-06-09 14:16:39.946,state,decrease,ultra_stressed,0.8177,1
2026-06-09 14:16:41.043,state,decrease,ultra_stressed,1.0750,1
2026-06-09 14:16:42.139,state,decrease,ultra_stressed,1.0271,1
2026-06-09 14:16:43.231,state,decrease,ultra_stressed,1.1094,1
2026-06-09 14:16:44.331,state,decrease,ultra_stressed,1.0938,1
2026-06-09 14:16:45.426,state,decrease,ultra_stressed,1.0962,1
2026-06-09 14:16:46.521,state,decrease,ultra_stressed,1.1251,1
2026-06-09 14:16:47.622,state,decrease,ultra_stressed,1.0638,1
2026-06-09 14:16:48.719,state,decrease,ultra_stressed,1.1295,1
2026-06-09 14:16:49.810,state,decrease,ultra_stressed,1.1772,1
2026-06-09 14:16:50.907,state,decrease,ultra_stressed,1.2564,1
2026-06-09 14:16:52.006,state,decrease,ultra_stressed,1.4262,1
2026-06-09 14:16:53.099,state,decrease,ultra_stressed,1.4114,1
2026-06-09 14:16:54.197,state,decrease,ultra_stressed,1.4803,1
2026-06-09 14:16:55.297,state,decrease,ultra_stressed,1.5091,1
2026-06-09 14:16:56.401,state,decrease,ultra_stressed,1.3658,1
2026-06-09 14:16:57.496,state,decrease,ultra_stressed,1.2889,1
2026-06-09 14:16:58.589,state,decrease,ultra_stressed,1.1069,1
2026-06-09 14:16:59.686,state,decrease,ultra_stressed,1.2180,1
2026-06-09 14:17:00.791,state,decrease,ultra_stressed,1.1374,1
2026-06-09 14:17:01.889,state,decrease,ultra_stressed,1.0932,1
2026-06-09 14:17:02.987,state,decrease,ultra_stressed,1.1523,1
2026-06-09 14:17:04.086,state,decrease,ultra_stressed,1.0956,1
2026-06-09 14:17:05.181,state,decrease,ultra_stressed,0.9108,1
2026-06-09 14:17:06.274,state,decrease,ultra_stressed,0.9801,1
2026-06-09 14:17:07.375,state,decrease,ultra_stressed,0.9120,1
2026-06-09 14:17:08.475,state,decrease,ultra_stressed,0.7744,1
2026-06-09 14:17:09.567,state,decrease,ultra_stressed,0.6926,1
2026-06-09 14:17:10.664,state,decrease,ultra_stressed,0.6303,1
2026-06-09 14:17:10.774,lifecycle,stop,,,1
2026-06-09 14:17:14.568,lifecycle,stop,,,1
