timestamp,kind,command,state,s_t,gate_open
2026-06-03 16:54:54.520,lifecycle,start,,,0
2026-06-03 16:54:56.045,state,increase,calm,0.0308,1
2026-06-03 16:54:57.069,state,increase,calm,-0.1852,1
2026-06-03 16:54:58.074,state,increase,calm,-0.1916,1
2026-06-03 16:54:59.074,state,increase,calm,-0.1643,1
2026-06-03 16:55:00.074,state,increase,calm,0.3269,1
2026-06-03 16:55:01.517,state,increase,calm,0.3330,1
2026-06-03 16:55:02.668,state,decrease,ultra_stressed,0.6233,1
2026-06-03 16:55:03.669,state,decrease,ultra_stressed,0.8257,1
2026-06-03 16:55:04.678,state,decrease,ultra_stressed,0.9831,1
2026-06-03 16:55:05.689,state,decrease,ultra_stressed,1.1399,1
2026-06-03 16:55:06.694,state,decrease,ultra_stressed,1.1125,1
2026-06-03 16:55:07.704,state,decrease,ultra_stressed,1.0603,1
2026-06-03 16:55:08.713,state,decrease,ultra_stressed,1.0342,1
2026-06-03 16:55:09.721,state,decrease,ultra_stressed,1.0054,1
2026-06-03 16:55:10.728,state,decrease,ultra_stressed,0.9906,1
2026-06-03 16:55:11.732,state,decrease,ultra_stressed,0.9563,1
2026-06-03 16:55:12.778,state,increase,calm,0.3042,1
2026-06-03 16:55:13.779,state,increase,calm,-7.2773,1
2026-06-03 16:55:14.780,state,increase,calm,-5.2519,1
2026-06-03 16:55:15.781,state,decrease,ultra_stressed,8.1718,1
2026-06-03 16:55:16.788,state,decrease,ultra_stressed,8.8846,1
2026-06-03 16:55:17.791,state,decrease,ultra_stressed,7.3230,1
2026-06-03 16:55:18.795,state,decrease,ultra_stressed,4.5399,1
2026-06-03 16:55:19.807,state,increase,calm,-4.3203,1
2026-06-03 16:55:20.815,state,decrease,ultra_stressed,3.6226,1
2026-06-03 16:55:21.824,state,decrease,ultra_stressed,3.8169,1
2026-06-03 16:55:22.828,state,decrease,ultra_stressed,1.9987,1
2026-06-03 16:55:23.836,state,increase,calm,-4.7981,1
2026-06-03 16:55:24.849,state,increase,calm,-0.7075,1
2026-06-03 16:55:25.862,state,decrease,ultra_stressed,2.4864,1
2026-06-03 16:55:26.873,state,increase,calm,-5.1122,1
2026-06-03 16:55:27.874,state,decrease,ultra_stressed,1.9639,1
2026-06-03 16:55:28.880,state,decrease,ultra_stressed,4.3231,1
2026-06-03 16:55:29.887,state,increase,calm,0.1065,1
2026-06-03 16:55:30.892,state,increase,calm,-0.1434,1
2026-06-03 16:55:31.899,state,increase,calm,-0.0753,1
2026-06-03 16:55:32.906,state,increase,calm,-6.5691,1
2026-06-03 16:55:33.911,state,decrease,ultra_stressed,1.2722,1
2026-06-03 16:55:34.916,state,decrease,ultra_stressed,7.1232,1
2026-06-03 16:55:35.919,state,decrease,ultra_stressed,2.3560,1
2026-06-03 16:55:36.921,state,decrease,ultra_stressed,1.0166,1
2026-06-03 16:55:37.925,state,decrease,ultra_stressed,1.3751,1
2026-06-03 16:55:39.166,state,decrease,ultra_stressed,0.6241,1
2026-06-03 16:55:40.169,state,decrease,ultra_stressed,0.7003,1
2026-06-03 16:55:41.207,state,decrease,ultra_stressed,0.6258,1
2026-06-03 16:55:42.239,state,decrease,ultra_stressed,0.6825,1
2026-06-03 16:55:43.248,state,decrease,ultra_stressed,0.7834,1
2026-06-03 16:55:44.255,state,decrease,ultra_stressed,1.1448,1
2026-06-03 16:55:45.268,state,decrease,ultra_stressed,1.0002,1
2026-06-03 16:55:46.274,state,decrease,ultra_stressed,0.9061,1
2026-06-03 16:55:47.281,state,decrease,ultra_stressed,1.0111,1
2026-06-03 16:55:48.305,state,decrease,ultra_stressed,1.1056,1
2026-06-03 16:55:49.311,state,decrease,ultra_stressed,1.1207,1
2026-06-03 16:55:50.338,state,decrease,ultra_stressed,0.8632,1
2026-06-03 16:55:52.587,state,decrease,ultra_stressed,0.6213,1
2026-06-03 16:55:53.594,state,decrease,ultra_stressed,0.9280,1
2026-06-03 16:55:54.615,state,decrease,ultra_stressed,0.8513,1
2026-06-03 16:55:55.621,state,decrease,ultra_stressed,0.6509,1
2026-06-03 16:55:57.078,state,decrease,ultra_stressed,0.6284,1
2026-06-03 16:55:58.091,state,decrease,ultra_stressed,1.0362,1
2026-06-03 16:55:59.102,state,decrease,ultra_stressed,1.0811,1
2026-06-03 16:56:00.114,state,decrease,ultra_stressed,0.8743,1
2026-06-03 16:56:01.346,state,increase,calm,0.3270,1
2026-06-03 16:56:02.424,state,decrease,ultra_stressed,0.6318,1
2026-06-03 16:56:03.438,state,decrease,ultra_stressed,1.3340,1
2026-06-03 16:56:04.447,state,decrease,ultra_stressed,0.9156,1
2026-06-03 16:56:05.462,state,decrease,ultra_stressed,0.6493,1
2026-06-03 16:56:06.472,state,decrease,ultra_stressed,0.8511,1
2026-06-03 16:56:07.488,state,decrease,ultra_stressed,0.7551,1
2026-06-03 16:56:09.737,state,decrease,ultra_stressed,0.6432,1
2026-06-03 16:56:10.765,state,decrease,ultra_stressed,1.5032,1
2026-06-03 16:56:11.781,state,decrease,ultra_stressed,0.6905,1
2026-06-03 16:56:14.982,state,increase,calm,0.3366,1
2026-06-03 16:56:16.466,state,decrease,ultra_stressed,0.6202,1
2026-06-03 16:56:17.481,state,decrease,ultra_stressed,0.8055,1
2026-06-03 16:56:18.492,state,decrease,ultra_stressed,0.9423,1
2026-06-03 16:56:19.504,state,decrease,ultra_stressed,1.0130,1
2026-06-03 16:56:20.517,state,decrease,ultra_stressed,0.8922,1
2026-06-03 16:56:21.527,state,decrease,ultra_stressed,0.8245,1
2026-06-03 16:56:22.538,state,decrease,ultra_stressed,0.7152,1
2026-06-03 16:56:24.025,state,decrease,ultra_stressed,0.6310,1
2026-06-03 16:56:25.042,state,decrease,ultra_stressed,0.9776,1
2026-06-03 16:56:26.054,state,decrease,ultra_stressed,0.8592,1
2026-06-03 16:56:27.070,state,decrease,ultra_stressed,0.7262,1
2026-06-03 16:56:28.718,state,decrease,ultra_stressed,0.6200,1
2026-06-03 16:56:29.725,state,decrease,ultra_stressed,0.9181,1
2026-06-03 16:56:30.739,state,decrease,ultra_stressed,0.8461,1
2026-06-03 16:56:31.752,state,decrease,ultra_stressed,0.7462,1
2026-06-03 16:56:32.765,state,decrease,ultra_stressed,0.6476,1
2026-06-03 16:56:33.821,state,decrease,ultra_stressed,0.6551,1
2026-06-03 16:56:34.810,state,decrease,ultra_stressed,0.6670,1
2026-06-03 16:56:35.823,state,decrease,ultra_stressed,0.6728,1
2026-06-03 16:56:36.837,state,decrease,ultra_stressed,0.6449,1
2026-06-03 16:56:39.717,state,increase,calm,0.3367,1
2026-06-03 16:56:46.712,state,increase,calm,0.3349,1
2026-06-03 16:56:47.728,state,increase,calm,0.3043,1
2026-06-03 16:56:51.491,state,increase,calm,0.3361,1
2026-06-03 16:56:53.736,state,decrease,ultra_stressed,0.6219,1
2026-06-03 16:56:54.736,state,decrease,ultra_stressed,0.6475,1
2026-06-03 16:56:57.351,state,increase,calm,0.3350,1
2026-06-03 16:56:58.357,state,increase,calm,0.2557,1
2026-06-03 16:56:59.370,state,increase,calm,0.2868,1
2026-06-03 16:57:00.389,state,increase,calm,0.2903,1
2026-06-03 16:57:04.314,state,decrease,ultra_stressed,0.6200,1
2026-06-03 16:57:08.209,state,decrease,ultra_stressed,0.6243,1
2026-06-03 16:57:09.224,state,decrease,ultra_stressed,0.6524,1
2026-06-03 16:57:10.298,state,decrease,ultra_stressed,0.6195,1
2026-06-03 16:57:11.312,state,decrease,ultra_stressed,0.6411,1
2026-06-03 16:57:12.325,state,decrease,ultra_stressed,0.6534,1
2026-06-03 16:57:13.336,state,decrease,ultra_stressed,0.6443,1
2026-06-03 16:57:14.342,state,decrease,ultra_stressed,0.6790,1
2026-06-03 16:57:15.353,state,decrease,ultra_stressed,0.6803,1
2026-06-03 16:57:16.364,state,decrease,ultra_stressed,0.6513,1
2026-06-03 16:57:17.373,state,decrease,ultra_stressed,0.6547,1
2026-06-03 16:57:18.389,state,decrease,ultra_stressed,0.7218,1
2026-06-03 16:57:19.398,state,decrease,ultra_stressed,0.7354,1
2026-06-03 16:57:20.408,state,decrease,ultra_stressed,0.7466,1
2026-06-03 16:57:21.419,state,decrease,ultra_stressed,0.7058,1
2026-06-03 16:57:22.433,state,decrease,ultra_stressed,0.6363,1
2026-06-03 16:57:24.388,state,decrease,ultra_stressed,0.6203,1
2026-06-03 16:57:25.398,state,decrease,ultra_stressed,0.6708,1
2026-06-03 16:57:26.405,state,decrease,ultra_stressed,0.7049,1
2026-06-03 16:57:27.413,state,decrease,ultra_stressed,0.6191,1
2026-06-03 16:57:29.080,state,decrease,ultra_stressed,0.6221,1
2026-06-03 16:57:30.103,state,decrease,ultra_stressed,0.7623,1
2026-06-03 16:57:31.110,state,decrease,ultra_stressed,0.8358,1
2026-06-03 16:57:32.116,state,decrease,ultra_stressed,0.8030,1
2026-06-03 16:57:33.120,state,decrease,ultra_stressed,0.6224,1
2026-06-03 16:57:36.069,state,decrease,ultra_stressed,0.6206,1
2026-06-03 16:57:37.078,state,decrease,ultra_stressed,0.6648,1
2026-06-03 16:57:39.509,state,decrease,ultra_stressed,0.6200,1
2026-06-03 16:57:44.630,state,decrease,ultra_stressed,0.6224,1
2026-06-03 16:57:45.646,state,decrease,ultra_stressed,0.6591,1
2026-06-03 16:57:49.375,state,increase,calm,0.3353,1
2026-06-03 16:57:50.455,state,decrease,ultra_stressed,0.6261,1
2026-06-03 16:57:51.463,state,decrease,ultra_stressed,0.8117,1
2026-06-03 16:57:52.474,state,decrease,ultra_stressed,0.8187,1
2026-06-03 16:57:53.483,state,decrease,ultra_stressed,0.8151,1
2026-06-03 16:57:54.497,state,decrease,ultra_stressed,0.9149,1
2026-06-03 16:57:55.501,state,decrease,ultra_stressed,0.9427,1
2026-06-03 16:57:56.508,state,decrease,ultra_stressed,0.9298,1
2026-06-03 16:57:57.535,state,decrease,ultra_stressed,1.0243,1
2026-06-03 16:57:58.561,state,decrease,ultra_stressed,0.9506,1
2026-06-03 16:57:59.572,state,decrease,ultra_stressed,0.8758,1
2026-06-03 16:58:00.589,state,decrease,ultra_stressed,0.8917,1
2026-06-03 16:58:01.594,state,decrease,ultra_stressed,1.1140,1
2026-06-03 16:58:02.609,state,decrease,ultra_stressed,1.0724,1
2026-06-03 16:58:03.619,state,decrease,ultra_stressed,0.9239,1
2026-06-03 16:58:04.632,state,decrease,ultra_stressed,0.7613,1
2026-06-03 16:58:05.643,state,decrease,ultra_stressed,0.9230,1
2026-06-03 16:58:06.654,state,decrease,ultra_stressed,1.0201,1
2026-06-03 16:58:07.660,state,decrease,ultra_stressed,1.0604,1
2026-06-03 16:58:08.673,state,decrease,ultra_stressed,1.2238,1
2026-06-03 16:58:09.697,state,decrease,ultra_stressed,1.1834,1
2026-06-03 16:58:10.706,state,decrease,ultra_stressed,1.1617,1
2026-06-03 16:58:11.715,state,decrease,ultra_stressed,1.1740,1
2026-06-03 16:58:12.724,state,decrease,ultra_stressed,1.1955,1
2026-06-03 16:58:13.734,state,decrease,ultra_stressed,1.2300,1
2026-06-03 16:58:14.743,state,decrease,ultra_stressed,1.2764,1
2026-06-03 16:58:15.750,state,decrease,ultra_stressed,1.2437,1
2026-06-03 16:58:16.760,state,decrease,ultra_stressed,1.1572,1
2026-06-03 16:58:17.763,state,decrease,ultra_stressed,1.1561,1
