tick_n,phase,status,raw_eda,raw_hr,raw_hrv
165,BASELINE,NEW_DATA,3.3982,81.4086,nan
166,BASELINE,NEW_DATA,3.4006,81.4086,nan
167,BASELINE,NEW_DATA,3.3999,81.4086,nan
168,BASELINE,NEW_DATA,3.3992,81.4086,nan
169,BASELINE,NEW_DATA,3.3972,81.4086,nan
170,BASELINE,NEW_DATA,3.4006,81.4086,nan
171,BASELINE,NEW_DATA,3.3999,81.4086,nan
172,BASELINE,NEW_DATA,3.3999,81.4086,nan
173,BASELINE,NEW_DATA,3.4006,81.4086,nan
174,BASELINE,NEW_DATA,3.4027,81.4086,nan
175,BASELINE,NEW_DATA,3.4027,81.4086,nan
176,BASELINE,NEW_DATA,3.4020,81.4086,nan
177,BASELINE,NEW_DATA,3.4041,81.4086,nan
178,BASELINE,NEW_DATA,3.4013,81.4086,nan
179,BASELINE,NEW_DATA,3.4020,81.4086,nan
180,BASELINE,NEW_DATA,3.4041,81.4086,nan
181,BASELINE,NEW_DATA,3.4013,81.4086,nan
182,BASELINE,NEW_DATA,3.4041,81.4086,nan
183,BASELINE,NEW_DATA,3.4027,81.4086,nan
184,BASELINE,NEW_DATA,3.4013,81.4086,nan
185,BASELINE,NEW_DATA,3.4013,81.4086,nan
186,BASELINE,NEW_DATA,3.3999,81.4086,nan
187,BASELINE,NEW_DATA,3.4013,81.4086,nan
188,BASELINE,NEW_DATA,3.3985,81.4086,nan
189,BASELINE,NEW_DATA,3.4013,81.4086,nan
190,BASELINE,NEW_DATA,3.4010,81.4086,nan
191,BASELINE,NEW_DATA,3.4013,81.4086,nan
192,BASELINE,NEW_DATA,3.4020,81.4086,nan
193,BASELINE,NEW_DATA,3.3999,81.4086,nan
194,BASELINE,NEW_DATA,3.4062,81.4086,nan
195,BASELINE,NEW_DATA,3.3985,81.4086,nan
196,BASELINE,NEW_DATA,3.3979,80.9152,nan
197,BASELINE,NEW_DATA,3.3999,80.9152,nan
198,BASELINE,NEW_DATA,3.3992,80.9152,nan
199,BASELINE,NEW_DATA,3.4006,80.9152,nan
200,BASELINE,NEW_DATA,3.3992,80.9152,nan
201,BASELINE,NEW_DATA,3.3979,80.9152,nan
202,BASELINE,NEW_DATA,3.3958,80.9152,nan
203,BASELINE,NEW_DATA,3.3965,80.9152,nan
204,BASELINE,NEW_DATA,3.3923,80.9152,nan
205,BASELINE,NEW_DATA,3.3930,80.9152,nan
206,BASELINE,NEW_DATA,3.3937,80.9152,nan
207,BASELINE,NEW_DATA,3.3944,80.9152,nan
208,BASELINE,NEW_DATA,3.3916,80.9152,nan
209,BASELINE,NEW_DATA,3.3972,80.9152,nan
210,BASELINE,NEW_DATA,3.3951,80.9152,nan
211,BASELINE,NEW_DATA,3.3958,80.9152,nan
212,BASELINE,NEW_DATA,3.3933,80.9152,nan
