tick_n,phase,status,raw_eda,raw_hr,raw_hrv
180,BASELINE,NEW_DATA,21.238701,82.197502,nan
181,BASELINE,NEW_DATA,21.357700,81.536797,nan
182,BASELINE,NEW_DATA,21.160900,82.058670,nan
183,BASELINE,NEW_DATA,21.816299,82.197502,nan
184,BASELINE,NEW_DATA,21.365000,82.197502,nan
185,BASELINE,NEW_DATA,21.353100,81.890038,nan
186,BASELINE,NEW_DATA,21.339399,81.536797,nan
187,BASELINE,NEW_DATA,21.255501,81.993172,nan
188,BASELINE,NEW_DATA,21.177700,82.058670,nan
189,BASELINE,NEW_DATA,21.250900,81.993172,nan
190,BASELINE,NEW_DATA,21.193701,81.993172,nan
191,BASELINE,NEW_DATA,21.305799,81.964119,nan
192,BASELINE,NEW_DATA,21.986401,82.919662,nan
193,BASELINE,NEW_DATA,21.816299,82.197502,nan
194,BASELINE,NEW_DATA,22.102400,83.335342,nan
195,BASELINE,NEW_DATA,21.486700,82.197502,nan
196,BASELINE,NEW_DATA,21.305799,81.964119,nan
197,BASELINE,NEW_DATA,22.666901,83.335342,nan
198,BASELINE,NEW_DATA,21.903999,82.344917,nan
199,BASELINE,NEW_DATA,22.793200,83.335342,nan
200,BASELINE,NEW_DATA,22.889700,83.335342,nan
201,BASELINE,NEW_DATA,21.150600,82.118080,nan
202,BASELINE,NEW_DATA,22.985800,83.803040,nan
203,BASELINE,NEW_DATA,22.793200,83.335342,nan
204,BASELINE,NEW_DATA,21.153299,82.058670,nan
205,BASELINE,NEW_DATA,21.193701,81.993172,nan
206,BASELINE,NEW_DATA,21.486700,82.197502,nan
207,BASELINE,NEW_DATA,21.177700,82.058670,nan
208,BASELINE,NEW_DATA,22.793200,83.335342,nan
209,BASELINE,NEW_DATA,22.666901,83.335342,nan
210,BASELINE,NEW_DATA,21.153299,82.058670,nan
211,BASELINE,NEW_DATA,21.365000,82.197502,nan
212,BASELINE,NEW_DATA,22.264099,83.335342,nan
213,BASELINE,NEW_DATA,21.816299,82.197502,nan
214,BASELINE,NEW_DATA,21.202900,82.118080,nan
215,BASELINE,NEW_DATA,21.855200,82.344917,nan
216,BASELINE,NEW_DATA,22.102400,83.335342,nan
217,BASELINE,NEW_DATA,21.986401,82.919662,nan
218,BASELINE,NEW_DATA,21.816299,82.197502,nan
219,BASELINE,NEW_DATA,21.486700,82.197502,nan
220,BASELINE,NEW_DATA,21.580500,82.197502,nan
221,BASELINE,NEW_DATA,21.730000,82.197502,nan
222,BASELINE,NEW_DATA,22.889700,84.184006,nan
223,BASELINE,NEW_DATA,22.884399,84.184006,nan
224,BASELINE,NEW_DATA,21.816299,82.197502,nan
225,BASELINE,NEW_DATA,22.666901,83.335342,nan
226,BASELINE,NEW_DATA,22.789000,84.416176,nan
227,BASELINE,NEW_DATA,21.889900,82.344917,nan
228,BASELINE,NEW_DATA,22.889700,83.335342,nan
229,BASELINE,NEW_DATA,22.264099,83.335342,nan
230,BASELINE,NEW_DATA,22.064199,84.463425,nan
231,BASELINE,NEW_DATA,22.567699,84.416176,nan
232,BASELINE,NEW_DATA,22.475401,84.416176,nan
233,BASELINE,NEW_DATA,22.387699,84.416176,nan
234,BASELINE,NEW_DATA,22.387699,84.416176,nan
235,BASELINE,NEW_DATA,22.728001,84.416176,nan
236,BASELINE,NEW_DATA,22.666901,83.335342,nan
237,BASELINE,NEW_DATA,22.889700,84.184006,nan
238,BASELINE,NEW_DATA,22.297701,84.480820,nan
239,BASELINE,NEW_DATA,22.793200,83.335342,nan
240,BASELINE,NEW_DATA,21.675100,84.393158,nan
241,BASELINE,NEW_DATA,22.140499,84.480820,nan
242,BASELINE,NEW_DATA,22.985800,83.803040,nan
243,BASELINE,NEW_DATA,21.835300,84.463425,nan
244,BASELINE,NEW_DATA,21.815500,84.463425,nan
245,BASELINE,NEW_DATA,22.003201,84.463425,nan
246,BASELINE,NEW_DATA,21.815500,84.463425,nan
247,BASELINE,NEW_DATA,22.789000,84.416176,nan
248,BASELINE,NEW_DATA,22.003201,84.463425,nan
249,BASELINE,NEW_DATA,22.728001,84.416176,nan
250,BASELINE,NEW_DATA,22.064199,84.463425,nan
251,BASELINE,NEW_DATA,22.889700,84.184006,nan
252,BASELINE,NEW_DATA,22.884399,84.184006,nan
253,BASELINE,NEW_DATA,21.815500,84.463425,nan
254,BASELINE,NEW_DATA,21.550800,84.510063,nan
255,BASELINE,NEW_DATA,21.756001,84.463425,nan
256,BASELINE,NEW_DATA,21.483601,84.510063,nan
257,BASELINE,NEW_DATA,21.368401,85.037971,nan
258,BASELINE,NEW_DATA,22.475401,84.416176,nan
259,BASELINE,NEW_DATA,21.455799,84.803177,nan
260,BASELINE,NEW_DATA,22.003201,84.463425,nan
261,BASELINE,NEW_DATA,21.455799,84.803177,nan
262,BASELINE,NEW_DATA,21.369900,85.037971,nan
263,BASELINE,NEW_DATA,21.369900,85.037971,nan
264,BASELINE,NEW_DATA,21.369900,85.037971,nan
265,BASELINE,NEW_DATA,21.370701,85.037971,nan
266,BASELINE,NEW_DATA,21.437799,85.279846,nan
267,BASELINE,NEW_DATA,21.756001,84.463425,nan
268,BASELINE,NEW_DATA,21.374500,85.037971,nan
269,BASELINE,NEW_DATA,21.675100,84.393158,nan
270,BASELINE,NEW_DATA,21.675100,84.393158,nan
271,BASELINE,NEW_DATA,21.615601,84.393158,nan
272,BASELINE,NEW_DATA,21.437799,85.279846,nan
273,BASELINE,NEW_DATA,21.467600,85.279846,nan
274,BASELINE,NEW_DATA,21.368401,85.037971,nan
275,BASELINE,NEW_DATA,21.527100,85.275711,nan
276,BASELINE,NEW_DATA,21.727800,85.275711,nan
277,BASELINE,NEW_DATA,21.727800,85.275711,nan
278,BASELINE,NEW_DATA,22.014601,85.275711,nan
279,BASELINE,NEW_DATA,22.117599,84.992668,nan
280,BASELINE,NEW_DATA,22.117599,84.992668,nan
281,BASELINE,NEW_DATA,22.170601,84.992668,nan
282,BASELINE,NEW_DATA,22.014601,85.275711,nan
283,BASELINE,NEW_DATA,22.014601,85.275711,nan
284,BASELINE,NEW_DATA,21.550800,84.510063,nan
285,BASELINE,NEW_DATA,21.934500,85.275711,nan
286,BASELINE,NEW_DATA,22.117599,84.992668,nan
287,BASELINE,NEW_DATA,22.014601,85.275711,nan
288,BASELINE,NEW_DATA,21.374500,85.037971,nan
289,BASELINE,NEW_DATA,22.143600,84.632996,nan
290,BASELINE,NEW_DATA,22.143600,84.632996,nan
291,BASELINE,NEW_DATA,21.617100,85.275711,nan
292,BASELINE,NEW_DATA,22.143600,84.632996,nan
293,BASELINE,NEW_DATA,22.053499,84.632996,nan
294,BASELINE,NEW_DATA,22.051600,84.632996,nan
295,BASELINE,NEW_DATA,21.467600,85.279846,nan
296,BASELINE,NEW_DATA,21.875000,84.323799,nan
297,BASELINE,NEW_DATA,21.910101,84.632996,nan
298,BASELINE,NEW_DATA,21.437799,85.279846,nan
299,BASELINE,NEW_DATA,21.620199,84.323799,nan
300,BASELINE,NEW_DATA,21.844900,85.275711,nan
301,BASELINE,NEW_DATA,22.103100,84.632996,nan
302,BASELINE,NEW_DATA,21.595800,84.623314,nan
303,BASELINE,NEW_DATA,21.584700,84.623314,nan
304,BASELINE,NEW_DATA,21.437799,85.279846,nan
305,BASELINE,NEW_DATA,21.844900,85.275711,nan
306,BASELINE,NEW_DATA,21.620199,84.323799,nan
307,BASELINE,NEW_DATA,21.595800,84.623314,nan
308,BASELINE,NEW_DATA,21.617100,85.275711,nan
309,BASELINE,NEW_DATA,21.727800,85.275711,nan
310,BASELINE,NEW_DATA,22.143600,84.632996,nan
311,BASELINE,NEW_DATA,21.595800,84.623314,nan
312,BASELINE,NEW_DATA,22.117599,84.992668,nan
313,BASELINE,NEW_DATA,21.606400,84.623314,nan
314,BASELINE,NEW_DATA,22.170601,84.992668,nan
315,BASELINE,NEW_DATA,21.826200,84.887794,nan
316,BASELINE,NEW_DATA,22.053499,84.632996,nan
317,BASELINE,NEW_DATA,21.780001,84.887794,nan
318,BASELINE,NEW_DATA,21.780001,84.887794,nan
319,BASELINE,NEW_DATA,21.780001,84.887794,nan
320,BASELINE,NEW_DATA,21.595800,84.623314,nan
321,BASELINE,NEW_DATA,22.423599,84.878860,nan
322,BASELINE,NEW_DATA,22.021500,84.878860,nan
323,BASELINE,NEW_DATA,22.021500,84.878860,nan
324,BASELINE,NEW_DATA,22.580000,85.305992,nan
325,BASELINE,NEW_DATA,22.580000,85.305992,nan
326,BASELINE,NEW_DATA,21.606400,84.623314,nan
327,BASELINE,NEW_DATA,22.051600,84.632996,nan
328,BASELINE,NEW_DATA,22.544901,85.305992,nan
329,BASELINE,NEW_DATA,21.791100,84.323799,nan
330,BASELINE,NEW_DATA,22.580000,85.305992,nan
331,BASELINE,NEW_DATA,21.620199,84.323799,nan
332,BASELINE,NEW_DATA,21.720900,84.323799,nan
