timestamp,kind,command,state,s_t,gate_open
2026-06-19 17:35:45.130,lifecycle,start,,,0
2026-06-19 17:35:46.688,state,increase,calm,0.5836,1
2026-06-19 17:35:48.906,state,decrease,ultra_stressed,1.5040,1
2026-06-19 17:35:50.354,state,increase,calm,0.8060,1
2026-06-19 17:35:51.791,state,decrease,ultra_stressed,1.4780,1
2026-06-19 17:35:52.900,state,increase,calm,0.0833,1
2026-06-19 17:35:54.006,state,decrease,ultra_stressed,3.0019,1
2026-06-19 17:35:55.116,state,increase,calm,-0.5132,1
2026-06-19 17:35:57.008,state,increase,calm,0.8045,1
2026-06-19 17:35:59.331,state,decrease,ultra_stressed,1.5113,1
2026-06-19 17:36:00.340,state,increase,calm,0.5040,1
2026-06-19 17:36:01.452,state,increase,calm,-0.0210,1
2026-06-19 17:36:04.225,state,increase,calm,0.7961,1
2026-06-19 17:36:05.331,state,increase,calm,-0.0936,1
2026-06-19 17:36:06.442,state,increase,calm,-0.1087,1
2026-06-19 17:36:07.549,state,increase,calm,0.3478,1
2026-06-19 17:36:08.662,state,increase,calm,-0.2752,1
2026-06-19 17:36:09.770,state,increase,calm,0.0245,1
2026-06-19 17:36:10.880,state,increase,calm,0.3885,1
2026-06-19 17:36:11.988,state,increase,calm,0.2012,1
2026-06-19 17:36:13.093,state,increase,calm,0.1750,1
2026-06-19 17:36:14.860,state,increase,calm,0.7370,1
2026-06-19 17:36:15.861,state,increase,calm,0.5430,1
2026-06-19 17:36:16.978,state,increase,calm,0.2363,1
2026-06-19 17:36:18.081,state,increase,calm,0.2444,1
2026-06-19 17:36:19.198,state,increase,calm,-0.3848,1
2026-06-19 17:36:20.309,state,increase,calm,0.0446,1
2026-06-19 17:36:21.413,state,increase,calm,0.3353,1
2026-06-19 17:36:22.524,state,increase,calm,0.2765,1
2026-06-19 17:36:23.614,state,increase,calm,-0.7166,1
2026-06-19 17:36:24.784,state,increase,calm,0.3175,1
2026-06-19 17:36:25.858,state,increase,calm,-0.2501,1
2026-06-19 17:36:26.963,state,increase,calm,-0.7519,1
2026-06-19 17:36:28.069,state,decrease,ultra_stressed,1.5838,1
2026-06-19 17:36:29.395,state,increase,calm,0.7978,1
2026-06-19 17:36:30.503,state,increase,calm,-0.6717,1
2026-06-19 17:36:31.607,state,increase,calm,0.6030,1
2026-06-19 17:36:32.712,state,increase,calm,0.6970,1
2026-06-19 17:36:33.741,state,increase,calm,0.1859,1
2026-06-19 17:36:34.745,state,increase,calm,-0.0635,1
2026-06-19 17:36:35.801,state,increase,calm,-0.0981,1
2026-06-19 17:36:36.811,state,increase,calm,-0.2010,1
2026-06-19 17:36:37.817,state,increase,calm,-0.2962,1
2026-06-19 17:36:38.828,state,increase,calm,-0.4036,1
2026-06-19 17:36:39.838,state,increase,calm,-0.3912,1
2026-06-19 17:36:40.845,state,increase,calm,-0.2888,1
2026-06-19 17:36:42.059,state,increase,calm,-0.5750,1
