timestamp,status,raw_eda,raw_hr,raw_hrv
2026-05-25 14:32:05.627,HOLD_LAST,0.0,0.0,0.0
2026-05-25 14:32:05.649,NEW_DATA,12.9485,75.0,40.0
2026-05-25 14:32:05.669,NEW_DATA,12.9492,75.0,40.0
2026-05-25 14:32:05.689,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:05.709,NEW_DATA,12.9485,75.0,40.0
2026-05-25 14:32:05.730,NEW_DATA,12.9492,75.0,40.0
2026-05-25 14:32:05.750,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:05.770,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:05.791,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:05.812,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:05.832,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:05.853,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:05.873,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:05.894,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:05.914,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:05.934,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:05.955,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:05.976,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:05.997,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:06.017,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:06.038,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.059,NEW_DATA,12.9481,75.0,40.0
2026-05-25 14:32:06.080,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.102,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.123,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.145,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:06.166,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.186,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.207,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.227,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:06.248,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:06.269,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:06.291,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:06.312,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:06.333,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:06.354,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.374,NEW_DATA,12.9457,75.0,40.0
2026-05-25 14:32:06.395,NEW_DATA,12.9506,75.0,40.0
2026-05-25 14:32:06.415,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:06.436,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.456,NEW_DATA,12.9506,75.0,40.0
2026-05-25 14:32:06.477,NEW_DATA,12.9492,75.0,40.0
2026-05-25 14:32:06.498,NEW_DATA,12.9492,75.0,40.0
2026-05-25 14:32:06.519,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.540,NEW_DATA,12.9506,75.0,40.0
2026-05-25 14:32:06.560,NEW_DATA,12.9506,75.0,40.0
2026-05-25 14:32:06.581,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.602,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.622,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:06.643,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.664,NEW_DATA,12.9492,75.0,40.0
2026-05-25 14:32:06.685,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.705,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:06.725,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.745,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.767,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:06.788,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.809,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.829,NEW_DATA,12.9492,75.0,40.0
2026-05-25 14:32:06.851,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:06.873,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.893,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.913,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:06.934,NEW_DATA,12.9492,75.0,40.0
2026-05-25 14:32:06.955,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:06.976,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:06.996,NEW_DATA,12.9492,75.0,40.0
2026-05-25 14:32:07.017,NEW_DATA,12.9485,75.0,40.0
2026-05-25 14:32:07.038,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:07.058,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:07.079,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:07.100,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:07.121,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:07.142,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:07.163,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:07.184,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:07.205,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:07.226,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:07.246,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:07.267,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:07.288,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:07.309,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:07.330,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:07.351,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:07.371,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:07.391,NEW_DATA,12.9478,75.0,40.0
2026-05-25 14:32:07.411,NEW_DATA,12.9492,75.0,40.0
2026-05-25 14:32:07.432,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:07.452,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:07.473,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:07.493,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:07.513,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:07.534,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:07.555,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:07.575,NEW_DATA,12.9457,75.0,40.0
2026-05-25 14:32:07.595,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:07.616,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:07.636,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:07.656,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:07.677,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:07.697,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:07.717,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:07.737,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:07.757,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:07.778,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:07.798,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:07.818,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:07.839,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:07.859,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:07.879,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:07.899,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:07.920,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:07.940,NEW_DATA,12.9381,75.0,40.0
2026-05-25 14:32:07.962,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:07.982,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.002,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:08.023,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:08.044,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:08.065,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:08.085,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:08.105,NEW_DATA,12.945,75.0,40.0
2026-05-25 14:32:08.126,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:08.146,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:08.167,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:08.187,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:08.207,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:08.227,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:08.247,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:08.268,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.289,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.310,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.330,NEW_DATA,12.9367,75.0,40.0
2026-05-25 14:32:08.351,NEW_DATA,12.9381,75.0,40.0
2026-05-25 14:32:08.372,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.392,NEW_DATA,12.9381,75.0,40.0
2026-05-25 14:32:08.412,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.433,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.453,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.473,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.494,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:08.514,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:08.535,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.556,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.576,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.596,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:08.616,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:08.637,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.657,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:08.677,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.697,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.718,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.739,NEW_DATA,12.9353,75.0,40.0
2026-05-25 14:32:08.759,NEW_DATA,12.9367,75.0,40.0
2026-05-25 14:32:08.780,NEW_DATA,12.9381,75.0,40.0
2026-05-25 14:32:08.800,NEW_DATA,12.9367,75.0,40.0
2026-05-25 14:32:08.821,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.841,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:08.862,NEW_DATA,12.9381,75.0,40.0
2026-05-25 14:32:08.883,NEW_DATA,12.9381,75.0,40.0
2026-05-25 14:32:08.904,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:08.924,NEW_DATA,12.9395,75.0,40.0
2026-05-25 14:32:08.944,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:08.964,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:08.985,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:09.006,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:09.027,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:09.047,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:09.068,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:09.088,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:09.108,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:09.129,NEW_DATA,12.9429,75.0,40.0
2026-05-25 14:32:09.150,NEW_DATA,12.9408,75.0,40.0
2026-05-25 14:32:09.170,NEW_DATA,12.9422,75.0,40.0
2026-05-25 14:32:09.190,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:09.210,NEW_DATA,12.9436,75.0,40.0
2026-05-25 14:32:09.230,NEW_DATA,12.9471,75.0,40.0
2026-05-25 14:32:09.250,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:09.271,NEW_DATA,12.9464,75.0,40.0
2026-05-25 14:32:09.291,NEW_DATA,12.9467,75.0,40.0
2026-05-25 14:32:09.311,NEW_DATA,12.9492,75.0,40.0
2026-05-25 14:32:09.332,NEW_DATA,12.9519,75.0,40.0
2026-05-25 14:32:09.354,NEW_DATA,12.9533,75.0,40.0
2026-05-25 14:32:09.375,NEW_DATA,12.9506,75.0,40.0
2026-05-25 14:32:09.397,NEW_DATA,12.9519,75.0,40.0
2026-05-25 14:32:09.418,NEW_DATA,12.9492,75.0,40.0
2026-05-25 14:32:09.438,NEW_DATA,12.9519,75.0,40.0
2026-05-25 14:32:09.458,NEW_DATA,12.9533,75.0,40.0
2026-05-25 14:32:09.480,NEW_DATA,12.9533,75.0,40.0
2026-05-25 14:32:09.501,NEW_DATA,12.9533,75.0,40.0
2026-05-25 14:32:09.521,NEW_DATA,12.9533,75.0,40.0
2026-05-25 14:32:09.541,NEW_DATA,12.9533,75.0,40.0
2026-05-25 14:32:09.562,NEW_DATA,12.9533,75.0,40.0
2026-05-25 14:32:09.582,NEW_DATA,12.9506,75.0,40.0
2026-05-25 14:32:09.603,NEW_DATA,12.9533,75.0,40.0
2026-05-25 14:32:09.624,NEW_DATA,12.9506,75.0,40.0
