timestamp,kind,command,state,s_t,gate_open
2026-06-01 17:52:35.950,state,increase,calm,0.4487,1
2026-06-01 17:52:37.186,state,decrease,ultra_stressed,1.2143,1
2026-06-01 17:52:38.737,state,increase,calm,0.6478,1
2026-06-01 17:52:39.748,state,increase,calm,0.0357,1
2026-06-01 17:52:40.760,state,increase,calm,-0.6819,1
2026-06-01 17:52:41.770,state,increase,calm,-1.3408,1
2026-06-01 17:52:42.781,state,increase,calm,-1.6375,1
2026-06-01 17:52:43.795,state,increase,calm,-1.6717,1
2026-06-01 17:52:44.810,state,increase,calm,-1.6711,1
2026-06-01 17:52:45.822,state,increase,calm,-1.8071,1
2026-06-01 17:52:46.832,state,increase,calm,-1.7421,1
2026-06-01 17:52:47.851,state,increase,calm,-1.5117,1
2026-06-01 17:52:48.860,state,increase,calm,-1.4098,1
2026-06-01 17:52:49.874,state,increase,calm,-1.3597,1
2026-06-01 17:52:50.887,state,increase,calm,-1.3631,1
2026-06-01 17:52:51.896,state,increase,calm,-1.3890,1
2026-06-01 17:52:52.913,state,increase,calm,-1.3140,1
2026-06-01 17:52:53.927,state,increase,calm,-1.3162,1
2026-06-01 17:52:54.944,state,increase,calm,-1.3111,1
2026-06-01 17:52:55.958,state,increase,calm,-1.2627,1
2026-06-01 17:52:56.973,state,increase,calm,-1.2542,1
2026-06-01 17:52:57.986,state,increase,calm,0.1705,1
2026-06-01 17:52:58.998,state,increase,calm,0.4853,1
2026-06-01 17:53:00.016,state,increase,calm,-2.5416,1
2026-06-01 17:53:01.027,state,increase,calm,-4.3502,1
2026-06-01 17:53:02.033,state,increase,calm,-4.0175,1
2026-06-01 17:53:03.045,state,increase,calm,-4.0600,1
2026-06-01 17:53:04.054,state,increase,calm,-3.2163,1
2026-06-01 17:53:05.069,state,increase,calm,-1.0061,1
2026-06-01 17:53:06.084,state,increase,calm,0.3361,1
2026-06-01 17:53:09.342,state,increase,calm,0.6643,1
2026-06-01 17:53:10.356,state,increase,calm,0.1884,1
2026-06-01 17:53:11.373,state,increase,calm,-0.3306,1
2026-06-01 17:53:12.393,state,increase,calm,-1.4777,1
2026-06-01 17:53:13.406,state,increase,calm,-3.5639,1
2026-06-01 17:53:14.420,state,increase,calm,-3.3678,1
2026-06-01 17:53:15.434,state,increase,calm,0.1217,1
2026-06-01 17:53:16.448,state,decrease,ultra_stressed,2.5833,1
2026-06-01 17:53:17.461,state,decrease,ultra_stressed,3.2183,1
2026-06-01 17:53:18.478,state,decrease,ultra_stressed,2.8215,1
2026-06-01 17:53:19.491,state,decrease,ultra_stressed,2.0156,1
2026-06-01 17:53:20.507,state,decrease,ultra_stressed,1.2340,1
2026-06-01 17:53:21.517,state,increase,calm,0.3789,1
2026-06-01 17:53:22.535,state,increase,calm,-1.0163,1
2026-06-01 17:53:23.546,state,increase,calm,-2.0185,1
2026-06-01 17:53:24.558,state,increase,calm,-1.4153,1
2026-06-01 17:53:25.578,state,increase,calm,0.5754,1
2026-06-01 17:53:27.251,state,decrease,ultra_stressed,1.2135,1
2026-06-01 17:53:28.264,state,decrease,ultra_stressed,1.9554,1
2026-06-01 17:53:29.277,state,decrease,ultra_stressed,1.6979,1
2026-06-01 17:53:31.462,state,increase,calm,0.6598,1
2026-06-01 17:53:32.476,state,increase,calm,-0.5123,1
2026-06-01 17:53:33.490,state,increase,calm,-1.3142,1
2026-06-01 17:53:34.501,state,increase,calm,0.0604,1
2026-06-01 17:53:35.520,state,decrease,ultra_stressed,1.4694,1
2026-06-01 17:53:36.529,state,decrease,ultra_stressed,2.0268,1
2026-06-01 17:53:37.544,state,decrease,ultra_stressed,2.0088,1
2026-06-01 17:53:38.552,state,decrease,ultra_stressed,1.3888,1
2026-06-01 17:53:39.562,state,increase,calm,-0.0669,1
2026-06-01 17:53:40.577,state,increase,calm,-0.7252,1
2026-06-01 17:53:41.587,state,increase,calm,-0.7403,1
2026-06-01 17:53:42.604,state,increase,calm,-0.9515,1
2026-06-01 17:53:43.615,state,increase,calm,-0.2801,1
2026-06-01 17:53:44.632,state,increase,calm,0.2661,1
2026-06-01 17:53:45.648,state,increase,calm,0.6293,1
2026-06-01 17:53:46.663,state,increase,calm,0.5131,1
2026-06-01 17:53:47.676,state,increase,calm,-0.1130,1
2026-06-01 17:53:48.692,state,increase,calm,-1.3514,1
2026-06-01 17:53:49.711,state,increase,calm,-1.3883,1
2026-06-01 17:53:50.721,state,increase,calm,-0.6003,1
2026-06-01 17:53:51.731,state,increase,calm,-1.1370,1
2026-06-01 17:53:52.744,state,increase,calm,-2.7069,1
2026-06-01 17:53:53.759,state,increase,calm,-2.7075,1
2026-06-01 17:53:54.776,state,increase,calm,-1.3430,1
2026-06-01 17:53:55.791,state,increase,calm,-0.4804,1
2026-06-01 17:53:57.155,state,decrease,ultra_stressed,1.2430,1
2026-06-01 17:53:58.517,state,increase,calm,0.6442,1
2026-06-01 17:53:59.532,state,increase,calm,-0.9203,1
2026-06-01 17:54:00.549,state,increase,calm,-0.4488,1
2026-06-01 17:54:01.560,state,increase,calm,0.1996,1
2026-06-01 17:54:02.579,state,increase,calm,-1.6369,1
2026-06-01 17:54:03.594,state,increase,calm,-0.7280,1
2026-06-01 17:54:04.601,state,increase,calm,-0.3610,1
2026-06-01 17:54:05.616,state,increase,calm,-0.8491,1
2026-06-01 17:54:06.628,state,increase,calm,-1.2038,1
2026-06-01 17:54:07.640,state,increase,calm,-1.2729,1
2026-06-01 17:54:08.658,state,increase,calm,-1.3012,1
2026-06-01 17:54:09.663,state,increase,calm,-1.5069,1
2026-06-01 17:54:10.674,state,increase,calm,-1.6489,1
2026-06-01 17:54:11.689,state,increase,calm,-1.5511,1
2026-06-01 17:54:12.699,state,increase,calm,-1.6607,1
2026-06-01 17:54:13.703,state,increase,calm,-1.7948,1
2026-06-01 17:54:14.713,state,increase,calm,-1.5504,1
2026-06-01 17:54:15.728,state,increase,calm,-0.0927,1
2026-06-01 17:54:16.733,state,increase,calm,0.3827,1
2026-06-01 17:54:18.153,state,increase,calm,0.6638,1
2026-06-01 17:54:19.162,state,increase,calm,-0.0920,1
2026-06-01 17:54:20.165,state,increase,calm,-0.1505,1
2026-06-01 17:54:21.171,state,increase,calm,-0.1020,1
2026-06-01 17:54:22.177,state,increase,calm,-0.4700,1
2026-06-01 17:54:23.183,state,increase,calm,-0.5050,1
2026-06-01 17:54:24.189,state,increase,calm,-0.4234,1
2026-06-01 17:54:25.201,state,increase,calm,-0.3621,1
2026-06-01 17:54:26.208,state,increase,calm,-0.3099,1
2026-06-01 17:54:27.219,state,increase,calm,-0.2654,1
2026-06-01 17:54:27.283,lifecycle,stop,,,1
