timestamp,phase,smooth_eda,smooth_hr,smooth_hrv
2026-05-31 22:42:36.096,BASELINE,0.0,0.0,0.0
2026-05-31 22:42:36.116,BASELINE,0.0,0.0,0.0
2026-05-31 22:42:36.136,BASELINE,0.0,0.0,0.0
2026-05-31 22:42:36.156,BASELINE,0.1702,7.5,2.0
2026-05-31 22:42:36.176,BASELINE,0.3318,14.25,3.9
2026-05-31 22:42:36.197,BASELINE,0.4851,20.325,5.705
2026-05-31 22:42:36.217,BASELINE,0.6311,25.7925,7.4197
2026-05-31 22:42:36.237,BASELINE,0.7697,30.7133,9.0488
2026-05-31 22:42:36.258,BASELINE,0.9012,35.1419,10.5963
2026-05-31 22:42:36.278,BASELINE,1.0263,39.1277,12.0665
2026-05-31 22:42:36.299,BASELINE,1.1449,42.715,13.4632
2026-05-31 22:42:36.320,BASELINE,1.2579,45.9435,14.79
2026-05-31 22:42:36.340,BASELINE,1.3651,48.8491,16.0505
2026-05-31 22:42:36.361,BASELINE,1.467,51.4642,17.248
2026-05-31 22:42:36.382,BASELINE,1.5637,53.8178,18.3856
2026-05-31 22:42:36.403,BASELINE,1.6556,55.936,19.4663
2026-05-31 22:42:36.424,BASELINE,1.743,57.8424,20.493
2026-05-31 22:42:36.444,BASELINE,1.8259,59.5582,21.4684
2026-05-31 22:42:36.464,BASELINE,1.905,61.1023,22.3949
2026-05-31 22:42:36.484,BASELINE,1.9799,62.4921,23.2752
2026-05-31 22:42:36.505,BASELINE,2.0509,63.7429,24.1114
2026-05-31 22:42:36.526,BASELINE,2.1186,64.8686,24.9059
2026-05-31 22:42:36.547,BASELINE,2.1827,65.8818,25.6606
2026-05-31 22:42:36.569,BASELINE,2.2436,66.7936,26.3775
2026-05-31 22:42:36.590,BASELINE,2.3015,67.6142,27.0587
2026-05-31 22:42:36.610,BASELINE,2.3566,68.3528,27.7057
2026-05-31 22:42:36.630,BASELINE,2.4088,69.0175,28.3204
2026-05-31 22:42:36.650,BASELINE,2.4586,69.6158,28.9044
2026-05-31 22:42:36.671,BASELINE,2.506,70.1542,29.4592
2026-05-31 22:42:36.692,BASELINE,2.5507,70.6388,29.9862
2026-05-31 22:42:36.712,BASELINE,2.5933,71.0749,30.4869
2026-05-31 22:42:36.733,BASELINE,2.634,71.4674,30.9626
2026-05-31 22:42:36.753,BASELINE,2.6727,71.8207,31.4144
2026-05-31 22:42:36.774,BASELINE,2.7091,72.1386,31.8437
2026-05-31 22:42:36.794,BASELINE,2.744,72.4247,32.2515
2026-05-31 22:42:36.815,BASELINE,2.777,73.1504,32.639
2026-05-31 22:42:36.836,BASELINE,2.8083,73.8035,33.007
2026-05-31 22:42:36.857,BASELINE,2.8382,74.3913,33.3567
2026-05-31 22:42:36.878,BASELINE,2.8664,74.9203,33.6888
2026-05-31 22:42:36.899,BASELINE,2.8933,75.3964,34.0044
2026-05-31 22:42:36.920,BASELINE,2.9189,75.8249,34.3042
2026-05-31 22:42:36.940,BASELINE,2.9431,76.2105,34.589
2026-05-31 22:42:36.960,BASELINE,2.9661,76.5576,34.8595
2026-05-31 22:42:36.980,BASELINE,2.988,76.8699,35.1165
2026-05-31 22:42:37.000,BASELINE,3.0087,77.1511,35.3607
2026-05-31 22:42:37.021,BASELINE,3.0285,77.4041,35.5927
2026-05-31 22:42:37.042,BASELINE,3.0474,77.6318,35.813
2026-05-31 22:42:37.063,BASELINE,3.0652,77.8368,36.0224
2026-05-31 22:42:37.084,BASELINE,3.0822,78.0212,36.2213
2026-05-31 22:42:37.104,BASELINE,3.0984,78.1872,36.4102
2026-05-31 22:42:37.125,BASELINE,3.1138,78.3366,36.5897
2026-05-31 22:42:37.145,BASELINE,3.1284,78.4711,36.7602
2026-05-31 22:42:37.166,BASELINE,3.1421,78.5921,36.9222
2026-05-31 22:42:37.187,BASELINE,3.155,78.701,37.0761
2026-05-31 22:42:37.207,BASELINE,3.1676,78.799,37.2223
2026-05-31 22:42:37.227,BASELINE,3.1793,78.8873,37.3612
2026-05-31 22:42:37.248,BASELINE,3.1904,78.9667,37.4931
2026-05-31 22:42:37.268,BASELINE,3.2011,79.0381,37.6185
2026-05-31 22:42:37.289,BASELINE,3.2114,79.1024,37.7375
2026-05-31 22:42:37.309,BASELINE,3.2209,79.1603,37.8507
2026-05-31 22:42:37.329,BASELINE,3.2297,79.2124,37.9581
2026-05-31 22:42:37.349,BASELINE,3.2385,79.2593,38.0602
2026-05-31 22:42:37.369,BASELINE,3.2468,79.3015,38.1572
2026-05-31 22:42:37.389,BASELINE,3.2546,79.3395,38.2493
2026-05-31 22:42:37.409,BASELINE,3.2623,79.3737,38.3369
2026-05-31 22:42:37.429,BASELINE,3.2694,79.4044,38.42
2026-05-31 22:42:37.450,BASELINE,3.2762,79.4321,38.499
2026-05-31 22:42:37.470,BASELINE,3.2826,79.457,38.5741
2026-05-31 22:42:37.491,BASELINE,3.2886,79.4794,38.6454
2026-05-31 22:42:37.512,BASELINE,3.2946,79.4996,38.7131
2026-05-31 22:42:37.532,BASELINE,3.3002,79.5178,38.7775
2026-05-31 22:42:37.552,BASELINE,3.3052,79.5341,38.8386
2026-05-31 22:42:37.573,BASELINE,3.3101,79.5489,38.8967
2026-05-31 22:42:37.594,BASELINE,3.3149,79.5621,38.9518
2026-05-31 22:42:37.615,BASELINE,3.3193,79.574,39.0042
2026-05-31 22:42:37.636,BASELINE,3.3237,79.5847,39.054
2026-05-31 22:42:37.657,BASELINE,3.3276,79.5944,39.1013
2026-05-31 22:42:37.678,BASELINE,3.3315,79.6031,39.1463
2026-05-31 22:42:37.699,BASELINE,3.3351,79.6109,39.1889
2026-05-31 22:42:37.719,BASELINE,3.3385,79.6179,39.2295
2026-05-31 22:42:37.739,BASELINE,3.3419,79.6243,39.268
2026-05-31 22:42:37.760,BASELINE,3.3452,79.63,39.3046
2026-05-31 22:42:37.781,BASELINE,3.3479,79.6351,39.3394
2026-05-31 22:42:37.802,BASELINE,3.3508,79.6397,39.3724
2026-05-31 22:42:37.823,BASELINE,3.3536,79.6439,39.4038
2026-05-31 22:42:37.843,BASELINE,3.3559,79.6476,39.4336
2026-05-31 22:42:37.864,BASELINE,3.3583,79.651,39.4619
2026-05-31 22:42:37.885,BASELINE,3.3606,79.654,39.4888
2026-05-31 22:42:37.905,BASELINE,3.3625,79.6567,39.5144
2026-05-31 22:42:37.926,BASELINE,3.3649,79.6592,39.5387
2026-05-31 22:42:37.946,BASELINE,3.3668,79.6614,39.5617
2026-05-31 22:42:37.966,BASELINE,3.3687,79.6634,39.5836
2026-05-31 22:42:37.987,BASELINE,3.3706,79.8161,38.3045
2026-05-31 22:42:38.008,BASELINE,3.3724,79.9536,37.0892
2026-05-31 22:42:38.028,BASELINE,3.374,80.0773,35.9348
2026-05-31 22:42:38.049,BASELINE,3.3756,80.1887,34.838
2026-05-31 22:42:38.070,BASELINE,3.3772,80.2889,33.7961
2026-05-31 22:42:38.091,BASELINE,3.3784,80.3791,32.8063
2026-05-31 22:42:38.111,BASELINE,3.3797,80.4602,31.866
2026-05-31 22:42:38.131,BASELINE,3.3809,80.5333,30.9727
2026-05-31 22:42:38.152,BASELINE,3.3819,80.599,30.1241
2026-05-31 22:42:38.173,BASELINE,3.3831,80.6582,29.3179
2026-05-31 22:42:38.193,BASELINE,3.384,80.7115,28.552
2026-05-31 22:42:38.213,BASELINE,3.3849,80.7594,27.8244
2026-05-31 22:42:38.233,BASELINE,3.386,80.8025,27.1332
2026-05-31 22:42:38.253,BASELINE,3.3867,80.8414,26.4765
2026-05-31 22:42:38.273,BASELINE,3.3876,80.8763,25.8527
2026-05-31 22:42:38.294,BASELINE,3.3883,80.9078,25.26
2026-05-31 22:42:38.314,BASELINE,3.3889,80.9361,24.697
2026-05-31 22:42:38.334,BASELINE,3.3896,80.9615,24.1622
2026-05-31 22:42:38.355,BASELINE,3.3903,80.9845,23.6541
2026-05-31 22:42:38.376,BASELINE,3.3908,81.0051,23.1714
2026-05-31 22:42:38.396,BASELINE,3.3914,81.0237,22.7128
2026-05-31 22:42:38.417,BASELINE,3.3919,81.0404,22.2772
2026-05-31 22:42:38.437,BASELINE,3.3924,81.0554,21.8633
2026-05-31 22:42:38.457,BASELINE,3.3929,81.069,21.4701
2026-05-31 22:42:38.477,BASELINE,3.3933,81.0811,21.0966
2026-05-31 22:42:38.498,BASELINE,3.3937,81.0921,20.7418
2026-05-31 22:42:38.519,BASELINE,3.394,81.102,20.4047
2026-05-31 22:42:38.539,BASELINE,3.3944,81.1109,20.0845
2026-05-31 22:42:38.560,BASELINE,3.3947,81.1189,19.7803
2026-05-31 22:42:38.580,BASELINE,3.395,81.126,19.4912
2026-05-31 22:42:38.601,BASELINE,3.3954,81.1325,19.2167
2026-05-31 22:42:38.621,BASELINE,3.3959,81.1383,18.9558
2026-05-31 22:42:38.641,BASELINE,3.396,81.1436,18.7081
2026-05-31 22:42:38.661,BASELINE,3.3963,81.1483,18.4727
2026-05-31 22:42:38.682,BASELINE,3.3966,81.1526,18.249
2026-05-31 22:42:38.702,BASELINE,3.3967,81.1564,18.0366
2026-05-31 22:42:38.723,BASELINE,3.3969,81.1598,17.8347
2026-05-31 22:42:38.743,BASELINE,3.3971,81.1629,17.643
2026-05-31 22:42:38.763,BASELINE,3.3971,81.1657,17.4609
2026-05-31 22:42:38.784,BASELINE,3.3975,81.1682,17.2878
2026-05-31 22:42:38.804,BASELINE,3.3978,81.1705,17.1234
2026-05-31 22:42:38.825,BASELINE,3.3979,81.1725,16.9672
2026-05-31 22:42:38.846,BASELINE,3.398,81.1743,16.8189
2026-05-31 22:42:38.867,BASELINE,3.3981,81.176,16.6779
2026-05-31 22:42:38.887,BASELINE,3.3981,81.1775,16.544
2026-05-31 22:42:38.907,BASELINE,3.3982,81.1788,16.4168
2026-05-31 22:42:38.928,BASELINE,3.3983,81.18,16.296
2026-05-31 22:42:38.948,BASELINE,3.3983,81.1811,16.1812
2026-05-31 22:42:38.968,BASELINE,3.3986,81.182,16.0721
2026-05-31 22:42:38.988,BASELINE,3.3987,81.1829,15.9685
2026-05-31 22:42:39.008,BASELINE,3.3987,81.1837,15.8701
2026-05-31 22:42:39.028,BASELINE,3.3987,81.1844,15.7766
2026-05-31 22:42:39.049,BASELINE,3.399,81.1851,15.6878
2026-05-31 22:42:39.070,BASELINE,3.399,81.1856,15.6034
2026-05-31 22:42:39.090,BASELINE,3.3991,81.1861,15.5232
2026-05-31 22:42:39.111,BASELINE,3.3991,81.4709,15.7601
2026-05-31 22:42:39.131,BASELINE,3.3993,81.7272,15.9851
2026-05-31 22:42:39.151,BASELINE,3.3992,81.9578,16.1989
2026-05-31 22:42:39.172,BASELINE,3.3994,82.1654,16.402
2026-05-31 22:42:39.193,BASELINE,3.3996,82.3522,16.5949
2026-05-31 22:42:39.213,BASELINE,3.3995,82.5204,16.7782
2026-05-31 22:42:39.233,BASELINE,3.3996,82.6717,16.9524
2026-05-31 22:42:39.254,BASELINE,3.3996,82.8079,17.1178
2026-05-31 22:42:39.274,BASELINE,3.3996,82.9304,17.2749
2026-05-31 22:42:39.294,BASELINE,3.3998,83.0408,17.4242
2026-05-31 22:42:39.314,BASELINE,3.3999,83.14,17.5661
2026-05-31 22:42:39.334,BASELINE,3.3998,83.2294,17.7008
2026-05-31 22:42:39.354,BASELINE,3.4,83.3098,17.8288
2026-05-31 22:42:39.375,BASELINE,3.3998,83.3822,17.9504
2026-05-31 22:42:39.395,BASELINE,3.3999,83.4473,18.0659
2026-05-31 22:42:39.416,BASELINE,3.4,83.506,18.1757
2026-05-31 22:42:39.436,BASELINE,3.3998,83.5587,18.2799
