timestamp,phase,smooth_eda,smooth_hr,smooth_hrv
2026-05-25 15:46:02.709,LIVE,12.6436,90.4977,20.0571
2026-05-25 15:46:02.740,LIVE,12.6438,90.4977,20.0571
2026-05-25 15:46:02.771,LIVE,12.6438,90.4977,20.0571
2026-05-25 15:46:02.803,LIVE,12.6438,90.4977,20.0571
2026-05-25 15:46:02.833,LIVE,12.6439,90.4977,20.0571
2026-05-25 15:46:02.864,LIVE,12.6437,90.4977,20.0571
2026-05-25 15:46:02.895,LIVE,12.6436,90.4977,20.0571
2026-05-25 15:46:02.927,LIVE,12.6436,90.4977,20.0571
2026-05-25 15:46:02.959,LIVE,12.6437,90.4977,20.0571
2026-05-25 15:46:02.990,LIVE,12.6438,90.4977,20.0571
2026-05-25 15:46:03.021,LIVE,12.6437,90.4977,20.0571
2026-05-25 15:46:03.051,LIVE,12.6436,90.4977,20.0571
2026-05-25 15:46:03.083,LIVE,12.6436,90.4977,20.0571
2026-05-25 15:46:03.114,LIVE,12.6436,90.4977,20.0571
2026-05-25 15:46:03.145,LIVE,12.6436,90.4977,20.0571
2026-05-25 15:46:03.177,LIVE,12.6437,90.4977,20.0571
2026-05-25 15:46:03.208,LIVE,12.6437,90.4977,20.0571
2026-05-25 15:46:03.239,LIVE,12.6437,90.4977,20.0571
2026-05-25 15:46:03.271,LIVE,12.6438,90.4977,20.0571
2026-05-25 15:46:03.302,LIVE,12.6439,90.4977,20.0571
2026-05-25 15:46:03.333,LIVE,12.644,90.4977,20.0571
2026-05-25 15:46:03.364,LIVE,12.644,90.4977,20.0571
2026-05-25 15:46:03.394,LIVE,12.644,90.4977,20.0571
2026-05-25 15:46:03.425,LIVE,12.6442,90.4977,20.0571
2026-05-25 15:46:03.457,LIVE,12.6442,90.4977,20.0571
2026-05-25 15:46:03.487,LIVE,12.6443,90.4977,20.0571
2026-05-25 15:46:03.518,LIVE,12.6442,90.4977,20.0571
2026-05-25 15:46:03.548,LIVE,12.6444,90.4977,20.0571
2026-05-25 15:46:03.580,LIVE,12.6445,90.4977,20.0571
2026-05-25 15:46:03.610,LIVE,12.6444,90.4977,20.0571
2026-05-25 15:46:03.641,LIVE,12.6443,90.4977,20.0571
2026-05-25 15:46:03.672,LIVE,12.6442,90.4977,20.0571
2026-05-25 15:46:03.704,LIVE,12.644,90.4977,20.0571
2026-05-25 15:46:03.735,LIVE,12.644,90.4977,20.0571
2026-05-25 15:46:03.766,LIVE,12.644,90.4977,20.0571
2026-05-25 15:46:03.797,LIVE,12.644,90.4977,20.0571
2026-05-25 15:46:03.828,LIVE,12.6441,90.4977,20.0571
2026-05-25 15:46:03.860,LIVE,12.644,90.4977,20.0571
2026-05-25 15:46:03.891,LIVE,12.6441,90.4977,20.0571
2026-05-25 15:46:03.922,LIVE,12.6443,90.4977,20.0571
2026-05-25 15:46:03.953,LIVE,12.6444,90.4977,20.0571
2026-05-25 15:46:03.983,LIVE,12.6446,90.4977,20.0571
2026-05-25 15:46:04.015,LIVE,12.6447,90.4977,20.0571
2026-05-25 15:46:04.045,LIVE,12.6448,90.4977,20.0571
2026-05-25 15:46:04.077,LIVE,12.6449,90.4977,20.0571
2026-05-25 15:46:04.109,LIVE,12.6451,90.4977,20.0571
2026-05-25 15:46:04.140,LIVE,12.6453,90.4977,20.0571
2026-05-25 15:46:04.171,LIVE,12.6455,90.4977,20.0571
2026-05-25 15:46:04.202,LIVE,12.6456,90.4977,20.0571
2026-05-25 15:46:04.233,LIVE,12.6458,90.4977,20.0571
