timestamp,kind,command,state,s_t,gate_open
2026-06-02 14:41:24.330,state,increase,calm,-3.8166,1
2026-06-02 14:41:25.340,state,increase,calm,-2.6041,1
2026-06-02 14:41:26.349,state,increase,calm,-2.2354,1
2026-06-02 14:41:27.357,state,increase,calm,-2.1320,1
2026-06-02 14:41:28.363,state,increase,calm,-2.4067,1
2026-06-02 14:41:29.364,state,increase,calm,-2.8290,1
2026-06-02 14:41:30.368,state,increase,calm,-2.9415,1
2026-06-02 14:41:31.383,state,increase,calm,-3.1333,1
2026-06-02 14:41:32.395,state,increase,calm,-2.9900,1
2026-06-02 14:41:33.404,state,increase,calm,-2.9210,1
2026-06-02 14:41:34.412,state,increase,calm,-2.8710,1
2026-06-02 14:41:35.431,state,increase,calm,-2.9536,1
2026-06-02 14:41:36.438,state,increase,calm,-3.1627,1
2026-06-02 14:41:37.455,state,increase,calm,-3.1403,1
2026-06-02 14:41:38.469,state,increase,calm,-3.1843,1
2026-06-02 14:41:39.474,state,increase,calm,-3.2842,1
2026-06-02 14:41:40.487,state,increase,calm,-3.2127,1
2026-06-02 14:41:41.493,state,increase,calm,-3.1524,1
2026-06-02 14:41:42.513,state,increase,calm,-3.0826,1
2026-06-02 14:41:43.539,state,increase,calm,-3.0733,1
2026-06-02 14:41:44.549,state,increase,calm,-3.2700,1
2026-06-02 14:41:45.560,state,increase,calm,-3.3671,1
2026-06-02 14:41:46.569,state,increase,calm,-3.2602,1
2026-06-02 14:41:47.577,state,increase,calm,-2.9763,1
2026-06-02 14:41:48.585,state,increase,calm,-2.8526,1
2026-06-02 14:41:49.590,state,increase,calm,-2.9158,1
2026-06-02 14:41:50.595,state,increase,calm,-3.0098,1
2026-06-02 14:41:51.605,state,increase,calm,-3.1013,1
2026-06-02 14:41:52.613,state,increase,calm,-3.2105,1
2026-06-02 14:41:53.622,state,increase,calm,-3.2876,1
2026-06-02 14:41:54.630,state,increase,calm,-3.3491,1
2026-06-02 14:41:55.639,state,increase,calm,-3.1841,1
2026-06-02 14:41:56.648,state,increase,calm,-2.9685,1
2026-06-02 14:41:57.657,state,increase,calm,-3.2317,1
2026-06-02 14:41:58.663,state,increase,calm,-3.6421,1
2026-06-02 14:41:59.671,state,increase,calm,-3.4155,1
2026-06-02 14:41:59.860,lifecycle,stop,,,1
2026-06-02 14:42:03.230,lifecycle,stop,,,1
