timestamp,phase,status,raw_eda,raw_hr,raw_hrv,smooth_eda,smooth_hr,smooth_hrv
2026-06-02 14:38:12.728,BASELINE,NEW_DATA,8.8771,nan,nan,8.8771,nan,nan
2026-06-02 14:38:12.770,BASELINE,NEW_DATA,8.8765,nan,nan,8.8765,nan,nan
2026-06-02 14:38:12.789,BASELINE,NEW_DATA,8.8723,nan,nan,8.8723,nan,nan
2026-06-02 14:38:12.818,BASELINE,NEW_DATA,8.8719,nan,nan,8.8719,nan,nan
2026-06-02 14:38:12.837,BASELINE,NEW_DATA,8.8716,nan,nan,8.8716,nan,nan
2026-06-02 14:38:12.857,BASELINE,NEW_DATA,8.8702,nan,nan,8.8702,nan,nan
2026-06-02 14:38:12.877,BASELINE,NEW_DATA,8.8702,nan,nan,8.8702,nan,nan
2026-06-02 14:38:12.897,BASELINE,NEW_DATA,8.8702,nan,nan,8.8702,nan,nan
2026-06-02 14:38:12.917,BASELINE,NEW_DATA,8.8692,nan,nan,8.8692,nan,nan
2026-06-02 14:38:12.937,BASELINE,NEW_DATA,8.8654,nan,nan,8.8654,nan,nan
2026-06-02 14:38:12.958,BASELINE,NEW_DATA,8.8674,nan,nan,8.8674,nan,nan
2026-06-02 14:38:12.978,BASELINE,NEW_DATA,8.8622,nan,nan,8.8622,nan,nan
2026-06-02 14:38:12.998,BASELINE,NEW_DATA,8.8626,nan,nan,8.8626,nan,nan
2026-06-02 14:38:13.018,BASELINE,NEW_DATA,8.8584,nan,nan,8.8584,nan,nan
2026-06-02 14:38:13.039,BASELINE,NEW_DATA,8.8598,nan,nan,8.8598,nan,nan
2026-06-02 14:38:13.060,BASELINE,NEW_DATA,8.8563,nan,nan,8.8563,nan,nan
2026-06-02 14:38:13.080,BASELINE,NEW_DATA,8.8556,nan,nan,8.8556,nan,nan
2026-06-02 14:38:13.101,BASELINE,NEW_DATA,8.8584,nan,nan,8.8584,nan,nan
2026-06-02 14:38:13.122,BASELINE,NEW_DATA,8.8556,nan,nan,8.8556,nan,nan
2026-06-02 14:38:13.144,BASELINE,NEW_DATA,8.8570,nan,nan,8.8570,nan,nan
2026-06-02 14:38:13.164,BASELINE,NEW_DATA,8.8584,nan,nan,8.8584,nan,nan
2026-06-02 14:38:13.185,BASELINE,NEW_DATA,8.8574,nan,nan,8.8574,nan,nan
2026-06-02 14:38:13.206,BASELINE,NEW_DATA,8.8546,nan,nan,8.8546,nan,nan
2026-06-02 14:38:13.226,BASELINE,NEW_DATA,8.8567,nan,nan,8.8567,nan,nan
2026-06-02 14:38:13.247,BASELINE,NEW_DATA,8.8615,nan,nan,8.8615,nan,nan
2026-06-02 14:38:13.268,BASELINE,NEW_DATA,8.8654,nan,nan,8.8654,nan,nan
2026-06-02 14:38:13.289,BASELINE,NEW_DATA,8.8633,nan,nan,8.8633,nan,nan
2026-06-02 14:38:13.310,BASELINE,NEW_DATA,8.8543,nan,nan,8.8543,nan,nan
2026-06-02 14:38:13.330,BASELINE,NEW_DATA,8.8629,nan,nan,8.8629,nan,nan
2026-06-02 14:38:13.351,BASELINE,NEW_DATA,8.8654,nan,nan,8.8654,nan,nan
2026-06-02 14:38:13.371,BASELINE,NEW_DATA,8.8688,nan,nan,8.8688,nan,nan
2026-06-02 14:38:13.391,BASELINE,NEW_DATA,8.8782,nan,nan,8.8782,nan,nan
2026-06-02 14:38:13.412,BASELINE,NEW_DATA,8.8695,nan,nan,8.8695,nan,nan
2026-06-02 14:38:13.432,BASELINE,NEW_DATA,8.8733,nan,nan,8.8733,nan,nan
2026-06-02 14:38:13.453,BASELINE,NEW_DATA,8.8730,nan,nan,8.8730,nan,nan
2026-06-02 14:38:13.474,BASELINE,NEW_DATA,8.8765,nan,nan,8.8765,nan,nan
2026-06-02 14:38:13.493,BASELINE,NEW_DATA,8.8765,nan,nan,8.8765,nan,nan
2026-06-02 14:38:13.513,BASELINE,NEW_DATA,8.8803,nan,nan,8.8803,nan,nan
2026-06-02 14:38:13.534,BASELINE,NEW_DATA,8.8848,nan,nan,8.8848,nan,nan
2026-06-02 14:38:13.555,BASELINE,NEW_DATA,8.8879,nan,nan,8.8879,nan,nan
2026-06-02 14:38:13.575,BASELINE,NEW_DATA,8.8879,nan,nan,8.8879,nan,nan
2026-06-02 14:38:13.595,BASELINE,NEW_DATA,8.8903,nan,nan,8.8903,nan,nan
2026-06-02 14:38:13.616,BASELINE,NEW_DATA,8.8914,nan,nan,8.8914,nan,nan
2026-06-02 14:38:13.636,BASELINE,NEW_DATA,8.8858,nan,nan,8.8858,nan,nan
2026-06-02 14:38:13.657,BASELINE,NEW_DATA,8.8865,nan,nan,8.8865,nan,nan
2026-06-02 14:38:13.678,BASELINE,NEW_DATA,8.8844,nan,nan,8.8844,nan,nan
2026-06-02 14:38:13.699,BASELINE,NEW_DATA,8.8848,nan,nan,8.8848,nan,nan
2026-06-02 14:38:13.719,BASELINE,NEW_DATA,8.8841,nan,nan,8.8841,nan,nan
2026-06-02 14:38:13.739,BASELINE,NEW_DATA,8.8803,nan,nan,8.8803,nan,nan
2026-06-02 14:38:13.760,BASELINE,NEW_DATA,8.8778,nan,nan,8.8778,nan,nan
2026-06-02 14:38:13.780,BASELINE,NEW_DATA,8.8844,nan,nan,8.8844,nan,nan
2026-06-02 14:38:13.800,BASELINE,NEW_DATA,8.8848,nan,nan,8.8848,nan,nan
2026-06-02 14:38:13.821,BASELINE,NEW_DATA,8.8803,nan,nan,8.8803,nan,nan
2026-06-02 14:38:13.841,BASELINE,NEW_DATA,8.8789,nan,nan,8.8789,nan,nan
2026-06-02 14:38:13.862,BASELINE,NEW_DATA,8.8775,nan,nan,8.8775,nan,nan
2026-06-02 14:38:13.883,BASELINE,NEW_DATA,8.8792,nan,nan,8.8792,nan,nan
2026-06-02 14:38:13.903,BASELINE,NEW_DATA,8.8761,nan,nan,8.8761,nan,nan
2026-06-02 14:38:13.923,BASELINE,NEW_DATA,8.8758,nan,nan,8.8758,nan,nan
2026-06-02 14:38:13.944,BASELINE,NEW_DATA,8.8747,nan,nan,8.8747,nan,nan
2026-06-02 14:38:13.964,BASELINE,NEW_DATA,8.8765,nan,nan,8.8765,nan,nan
2026-06-02 14:38:13.984,BASELINE,NEW_DATA,8.8737,nan,nan,8.8737,nan,nan
2026-06-02 14:38:14.004,BASELINE,NEW_DATA,8.8709,nan,nan,8.8709,nan,nan
2026-06-02 14:38:14.025,BASELINE,NEW_DATA,8.8716,nan,nan,8.8716,nan,nan
2026-06-02 14:38:14.045,BASELINE,NEW_DATA,8.8671,nan,nan,8.8671,nan,nan
2026-06-02 14:38:14.066,BASELINE,NEW_DATA,8.8692,nan,nan,8.8692,nan,nan
2026-06-02 14:38:14.087,BASELINE,NEW_DATA,8.8716,nan,nan,8.8716,nan,nan
2026-06-02 14:38:14.109,BASELINE,NEW_DATA,8.8778,nan,nan,8.8778,nan,nan
2026-06-02 14:38:14.129,BASELINE,NEW_DATA,8.8744,nan,nan,8.8744,nan,nan
2026-06-02 14:38:14.150,BASELINE,NEW_DATA,8.8667,nan,nan,8.8667,nan,nan
2026-06-02 14:38:14.171,BASELINE,NEW_DATA,8.8674,nan,nan,8.8674,nan,nan
2026-06-02 14:38:14.191,BASELINE,NEW_DATA,8.8685,nan,nan,8.8685,nan,nan
2026-06-02 14:38:14.212,BASELINE,NEW_DATA,8.8699,nan,nan,8.8699,nan,nan
2026-06-02 14:38:14.233,BASELINE,NEW_DATA,8.8667,nan,nan,8.8667,nan,nan
2026-06-02 14:38:14.253,BASELINE,NEW_DATA,8.8692,nan,nan,8.8692,nan,nan
2026-06-02 14:38:14.274,BASELINE,NEW_DATA,8.8667,nan,nan,8.8667,nan,nan
2026-06-02 14:38:14.294,BASELINE,NEW_DATA,8.8699,nan,nan,8.8699,nan,nan
2026-06-02 14:38:14.314,BASELINE,NEW_DATA,8.8723,nan,nan,8.8723,nan,nan
2026-06-02 14:38:14.335,BASELINE,NEW_DATA,8.8716,nan,nan,8.8716,nan,nan
2026-06-02 14:38:14.355,BASELINE,NEW_DATA,8.8709,nan,nan,8.8709,nan,nan
2026-06-02 14:38:14.376,BASELINE,NEW_DATA,8.8716,nan,nan,8.8716,nan,nan
2026-06-02 14:38:14.396,BASELINE,NEW_DATA,8.8713,nan,nan,8.8713,nan,nan
2026-06-02 14:38:14.417,BASELINE,NEW_DATA,8.8723,nan,nan,8.8723,nan,nan
2026-06-02 14:38:14.437,BASELINE,NEW_DATA,8.8740,nan,nan,8.8740,nan,nan
2026-06-02 14:38:14.459,BASELINE,NEW_DATA,8.8740,nan,nan,8.8740,nan,nan
2026-06-02 14:38:14.479,BASELINE,NEW_DATA,8.8723,nan,nan,8.8723,nan,nan
2026-06-02 14:38:14.500,BASELINE,NEW_DATA,8.8737,nan,nan,8.8737,nan,nan
2026-06-02 14:38:14.520,BASELINE,NEW_DATA,8.8647,nan,nan,8.8647,nan,nan
2026-06-02 14:38:14.541,BASELINE,NEW_DATA,8.8733,nan,nan,8.8733,nan,nan
2026-06-02 14:38:14.561,BASELINE,NEW_DATA,8.8737,nan,nan,8.8737,nan,nan
2026-06-02 14:38:14.582,BASELINE,NEW_DATA,8.8730,nan,nan,8.8730,nan,nan
2026-06-02 14:38:14.603,BASELINE,NEW_DATA,8.8719,nan,nan,8.8719,nan,nan
2026-06-02 14:38:14.623,BASELINE,NEW_DATA,8.8709,nan,nan,8.8709,nan,nan
2026-06-02 14:38:14.644,BASELINE,NEW_DATA,8.8709,nan,nan,8.8709,nan,nan
2026-06-02 14:38:14.664,BASELINE,NEW_DATA,8.8709,nan,nan,8.8709,nan,nan
2026-06-02 14:38:14.685,BASELINE,NEW_DATA,8.8747,nan,nan,8.8747,nan,nan
2026-06-02 14:38:14.706,BASELINE,NEW_DATA,8.8751,nan,nan,8.8751,nan,nan
2026-06-02 14:38:14.727,BASELINE,NEW_DATA,8.8730,nan,nan,8.8730,nan,nan
2026-06-02 14:38:14.747,BASELINE,NEW_DATA,8.8737,nan,nan,8.8737,nan,nan
2026-06-02 14:38:14.768,BASELINE,NEW_DATA,8.8719,nan,nan,8.8719,nan,nan
2026-06-02 14:38:14.788,BASELINE,NEW_DATA,8.8775,nan,nan,8.8775,nan,nan
2026-06-02 14:38:14.808,BASELINE,NEW_DATA,8.8803,nan,nan,8.8803,nan,nan
2026-06-02 14:38:14.829,BASELINE,NEW_DATA,8.8744,nan,nan,8.8744,nan,nan
2026-06-02 14:38:14.850,BASELINE,NEW_DATA,8.8737,nan,nan,8.8737,nan,nan
2026-06-02 14:38:14.871,BASELINE,NEW_DATA,8.8713,nan,nan,8.8713,nan,nan
2026-06-02 14:38:14.891,BASELINE,NEW_DATA,8.8737,nan,nan,8.8737,nan,nan
2026-06-02 14:38:14.912,BASELINE,NEW_DATA,8.8730,nan,nan,8.8730,nan,nan
2026-06-02 14:38:14.932,BASELINE,NEW_DATA,8.8726,nan,nan,8.8726,nan,nan
2026-06-02 14:38:14.952,BASELINE,NEW_DATA,8.8751,nan,nan,8.8751,nan,nan
2026-06-02 14:38:14.972,BASELINE,NEW_DATA,8.8737,nan,nan,8.8737,nan,nan
2026-06-02 14:38:14.992,BASELINE,NEW_DATA,8.8744,nan,nan,8.8744,nan,nan
2026-06-02 14:38:15.012,BASELINE,NEW_DATA,8.8765,nan,nan,8.8765,nan,nan
2026-06-02 14:38:15.032,BASELINE,NEW_DATA,8.8740,nan,nan,8.8740,nan,nan
2026-06-02 14:38:15.053,BASELINE,NEW_DATA,8.8765,nan,nan,8.8765,nan,nan
2026-06-02 14:38:15.074,BASELINE,NEW_DATA,8.8775,nan,nan,8.8775,nan,nan
2026-06-02 14:38:15.095,BASELINE,NEW_DATA,8.8754,nan,nan,8.8754,nan,nan
2026-06-02 14:38:15.115,BASELINE,NEW_DATA,8.8737,nan,nan,8.8737,nan,nan
2026-06-02 14:38:15.136,BASELINE,NEW_DATA,8.8751,nan,nan,8.8751,nan,nan
2026-06-02 14:38:15.156,BASELINE,NEW_DATA,8.8754,nan,nan,8.8754,nan,nan
2026-06-02 14:38:15.176,BASELINE,NEW_DATA,8.8747,nan,nan,8.8747,nan,nan
2026-06-02 14:38:15.197,BASELINE,NEW_DATA,8.8768,nan,nan,8.8768,nan,nan
2026-06-02 14:38:15.217,BASELINE,NEW_DATA,8.8765,nan,nan,8.8765,nan,nan
2026-06-02 14:38:15.237,BASELINE,NEW_DATA,8.8778,84.4267,nan,8.8778,84.4267,nan
2026-06-02 14:38:15.258,BASELINE,NEW_DATA,8.8775,84.4267,nan,8.8775,84.4267,nan
2026-06-02 14:38:15.278,BASELINE,NEW_DATA,8.8771,84.4267,nan,8.8771,84.4267,nan
2026-06-02 14:38:15.300,BASELINE,NEW_DATA,8.8771,84.4267,nan,8.8771,84.4267,nan
2026-06-02 14:38:15.320,BASELINE,NEW_DATA,8.8785,84.4267,nan,8.8785,84.4267,nan
2026-06-02 14:38:15.340,BASELINE,NEW_DATA,8.8785,84.4267,nan,8.8785,84.4267,nan
2026-06-02 14:38:15.361,BASELINE,NEW_DATA,8.8792,84.4267,nan,8.8792,84.4267,nan
2026-06-02 14:38:15.382,BASELINE,NEW_DATA,8.8803,84.4267,nan,8.8803,84.4267,nan
2026-06-02 14:38:15.402,BASELINE,NEW_DATA,8.8792,84.4267,nan,8.8792,84.4267,nan
2026-06-02 14:38:15.423,BASELINE,NEW_DATA,8.8785,84.4267,nan,8.8785,84.4267,nan
2026-06-02 14:38:15.444,BASELINE,NEW_DATA,8.8789,84.4267,nan,8.8789,84.4267,nan
2026-06-02 14:38:15.464,BASELINE,NEW_DATA,8.8796,84.4267,nan,8.8796,84.4267,nan
2026-06-02 14:38:15.485,BASELINE,NEW_DATA,8.8799,84.4267,nan,8.8799,84.4267,nan
2026-06-02 14:38:15.505,BASELINE,NEW_DATA,8.8931,84.4267,nan,8.8931,84.4267,nan
2026-06-02 14:38:15.525,BASELINE,NEW_DATA,8.8869,84.4267,nan,8.8869,84.4267,nan
2026-06-02 14:38:15.547,BASELINE,NEW_DATA,8.8778,84.4267,nan,8.8778,84.4267,nan
2026-06-02 14:38:15.568,BASELINE,NEW_DATA,8.8792,84.4267,nan,8.8792,84.4267,nan
2026-06-02 14:38:15.588,BASELINE,NEW_DATA,8.8803,84.4267,nan,8.8803,84.4267,nan
2026-06-02 14:38:15.608,BASELINE,NEW_DATA,8.8792,84.4267,nan,8.8792,84.4267,nan
2026-06-02 14:38:15.629,BASELINE,NEW_DATA,8.8837,84.4267,nan,8.8837,84.4267,nan
2026-06-02 14:38:15.650,BASELINE,NEW_DATA,8.8803,84.4267,nan,8.8803,84.4267,nan
2026-06-02 14:38:15.671,BASELINE,NEW_DATA,8.8837,84.4267,nan,8.8837,84.4267,nan
2026-06-02 14:38:15.691,BASELINE,NEW_DATA,8.8848,84.4267,nan,8.8848,84.4267,nan
2026-06-02 14:38:15.711,BASELINE,NEW_DATA,8.8834,84.4267,nan,8.8834,84.4267,nan
2026-06-02 14:38:15.732,BASELINE,NEW_DATA,8.8882,85.4065,nan,8.8882,85.4065,nan
2026-06-02 14:38:15.753,BASELINE,NEW_DATA,8.8851,85.4065,nan,8.8851,85.4065,nan
2026-06-02 14:38:15.773,BASELINE,NEW_DATA,8.8830,85.4065,nan,8.8830,85.4065,nan
2026-06-02 14:38:15.794,BASELINE,NEW_DATA,8.8869,85.4065,nan,8.8869,85.4065,nan
2026-06-02 14:38:15.814,BASELINE,NEW_DATA,8.8869,85.4065,nan,8.8869,85.4065,nan
2026-06-02 14:38:15.834,BASELINE,NEW_DATA,8.8855,85.4065,nan,8.8855,85.4065,nan
2026-06-02 14:38:15.855,BASELINE,NEW_DATA,8.8858,85.4065,nan,8.8858,85.4065,nan
2026-06-02 14:38:15.875,BASELINE,NEW_DATA,8.8841,85.4065,nan,8.8841,85.4065,nan
2026-06-02 14:38:15.895,BASELINE,NEW_DATA,8.8855,85.4065,nan,8.8855,85.4065,nan
2026-06-02 14:38:15.916,BASELINE,NEW_DATA,8.8830,85.4065,nan,8.8830,85.4065,nan
2026-06-02 14:38:15.936,BASELINE,NEW_DATA,8.8841,85.4065,nan,8.8841,85.4065,nan
2026-06-02 14:38:15.956,BASELINE,NEW_DATA,8.8803,85.4065,nan,8.8803,85.4065,nan
2026-06-02 14:38:15.977,BASELINE,NEW_DATA,8.8830,85.4065,nan,8.8830,85.4065,nan
2026-06-02 14:38:15.997,BASELINE,NEW_DATA,8.8851,85.4065,nan,8.8851,85.4065,nan
2026-06-02 14:38:16.018,BASELINE,NEW_DATA,8.8886,85.4065,nan,8.8886,85.4065,nan
2026-06-02 14:38:16.039,BASELINE,NEW_DATA,8.8862,85.4065,nan,8.8862,85.4065,nan
2026-06-02 14:38:16.059,BASELINE,NEW_DATA,8.8869,85.4065,nan,8.8869,85.4065,nan
2026-06-02 14:38:16.080,BASELINE,NEW_DATA,8.8855,85.4065,nan,8.8855,85.4065,nan
2026-06-02 14:38:16.100,BASELINE,NEW_DATA,8.8876,85.4065,nan,8.8876,85.4065,nan
2026-06-02 14:38:16.121,BASELINE,NEW_DATA,8.8851,85.4065,nan,8.8851,85.4065,nan
2026-06-02 14:38:16.141,BASELINE,NEW_DATA,8.8869,85.4065,nan,8.8869,85.4065,nan
2026-06-02 14:38:16.162,BASELINE,NEW_DATA,8.8882,85.4065,nan,8.8882,85.4065,nan
2026-06-02 14:38:16.183,BASELINE,NEW_DATA,8.8980,85.4065,nan,8.8980,85.4065,nan
2026-06-02 14:38:16.203,BASELINE,NEW_DATA,8.8938,85.4065,nan,8.8938,85.4065,nan
2026-06-02 14:38:16.223,BASELINE,NEW_DATA,8.8803,85.4065,nan,8.8803,85.4065,nan
2026-06-02 14:38:16.244,BASELINE,NEW_DATA,8.8841,85.4065,nan,8.8841,85.4065,nan
2026-06-02 14:38:16.264,BASELINE,NEW_DATA,8.8827,85.4065,nan,8.8827,85.4065,nan
2026-06-02 14:38:16.285,BASELINE,NEW_DATA,8.8803,85.4065,nan,8.8803,85.4065,nan
2026-06-02 14:38:16.305,BASELINE,NEW_DATA,8.8803,85.4065,nan,8.8803,85.4065,nan
2026-06-02 14:38:16.325,BASELINE,NEW_DATA,8.8775,85.4065,nan,8.8775,85.4065,nan
2026-06-02 14:38:16.345,BASELINE,NEW_DATA,8.8803,85.4065,nan,8.8803,85.4065,nan
2026-06-02 14:38:16.366,BASELINE,NEW_DATA,8.8796,85.4065,nan,8.8796,85.4065,nan
2026-06-02 14:38:16.386,BASELINE,NEW_DATA,8.8782,85.4065,nan,8.8782,85.4065,nan
2026-06-02 14:38:16.407,BASELINE,NEW_DATA,8.8803,85.4065,nan,8.8803,85.4065,nan
2026-06-02 14:38:16.429,BASELINE,NEW_DATA,8.8792,85.4065,nan,8.8792,85.4065,nan
2026-06-02 14:38:16.449,BASELINE,NEW_DATA,8.8803,85.4065,nan,8.8803,85.4065,nan
2026-06-02 14:38:16.470,BASELINE,NEW_DATA,8.8803,85.4065,nan,8.8803,85.4065,nan
2026-06-02 14:38:16.490,BASELINE,NEW_DATA,8.8778,85.4065,nan,8.8778,85.4065,nan
2026-06-02 14:38:16.511,BASELINE,NEW_DATA,8.8803,85.4065,nan,8.8803,85.4065,nan
2026-06-02 14:38:16.531,BASELINE,NEW_DATA,8.8775,85.4065,nan,8.8775,85.4065,nan
2026-06-02 14:38:16.552,BASELINE,NEW_DATA,8.8803,85.4065,nan,8.8803,85.4065,nan
2026-06-02 14:38:16.572,BASELINE,NEW_DATA,8.8803,85.4065,nan,8.8803,85.4065,nan
2026-06-02 14:38:16.593,BASELINE,NEW_DATA,8.8785,85.4065,nan,8.8785,85.4065,nan
2026-06-02 14:38:16.613,BASELINE,NEW_DATA,8.8765,85.4065,nan,8.8765,85.4065,nan
2026-06-02 14:38:16.633,BASELINE,NEW_DATA,8.8740,85.4065,nan,8.8740,85.4065,nan
2026-06-02 14:38:16.654,BASELINE,NEW_DATA,8.8730,85.4065,nan,8.8730,85.4065,nan
2026-06-02 14:38:16.675,BASELINE,NEW_DATA,8.8737,85.4065,nan,8.8737,85.4065,nan
2026-06-02 14:38:16.696,BASELINE,NEW_DATA,8.8737,85.4065,nan,8.8737,85.4065,nan
2026-06-02 14:38:16.716,BASELINE,NEW_DATA,8.8709,85.4065,nan,8.8709,85.4065,nan
2026-06-02 14:38:16.736,BASELINE,NEW_DATA,8.8674,85.8947,nan,8.8674,85.8947,nan
2026-06-02 14:38:16.756,BASELINE,NEW_DATA,8.8660,85.8947,nan,8.8660,85.8947,nan
2026-06-02 14:38:16.777,BASELINE,NEW_DATA,8.8654,85.8947,nan,8.8654,85.8947,nan
2026-06-02 14:38:16.797,BASELINE,NEW_DATA,8.8629,85.8947,nan,8.8629,85.8947,nan
2026-06-02 14:38:16.819,BASELINE,NEW_DATA,8.8598,85.8947,nan,8.8598,85.8947,nan
2026-06-02 14:38:16.839,BASELINE,NEW_DATA,8.8605,85.8947,nan,8.8605,85.8947,nan
2026-06-02 14:38:16.860,BASELINE,NEW_DATA,8.8681,85.8947,nan,8.8681,85.8947,nan
2026-06-02 14:38:16.880,BASELINE,NEW_DATA,8.8733,85.8947,nan,8.8733,85.8947,nan
2026-06-02 14:38:16.900,BASELINE,NEW_DATA,8.8626,85.8947,nan,8.8626,85.8947,nan
2026-06-02 14:38:16.921,BASELINE,NEW_DATA,8.8619,85.8947,nan,8.8619,85.8947,nan
2026-06-02 14:38:16.941,BASELINE,NEW_DATA,8.8574,85.8947,nan,8.8574,85.8947,nan
2026-06-02 14:38:16.961,BASELINE,NEW_DATA,8.8598,85.8947,nan,8.8598,85.8947,nan
2026-06-02 14:38:16.982,BASELINE,NEW_DATA,8.8581,85.8947,nan,8.8581,85.8947,nan
2026-06-02 14:38:17.002,BASELINE,NEW_DATA,8.8563,85.8947,nan,8.8563,85.8947,nan
2026-06-02 14:38:17.023,BASELINE,NEW_DATA,8.8574,85.8947,nan,8.8574,85.8947,nan
2026-06-02 14:38:17.043,BASELINE,NEW_DATA,8.8563,85.8947,nan,8.8563,85.8947,nan
2026-06-02 14:38:17.064,BASELINE,NEW_DATA,8.8581,85.8947,nan,8.8581,85.8947,nan
2026-06-02 14:38:17.085,BASELINE,NEW_DATA,8.8581,85.8947,nan,8.8581,85.8947,nan
2026-06-02 14:38:17.105,BASELINE,NEW_DATA,8.8584,85.8947,nan,8.8584,85.8947,nan
2026-06-02 14:38:17.125,BASELINE,NEW_DATA,8.8570,85.8947,nan,8.8570,85.8947,nan
2026-06-02 14:38:17.146,BASELINE,NEW_DATA,8.8588,85.8947,nan,8.8588,85.8947,nan
2026-06-02 14:38:17.166,BASELINE,NEW_DATA,8.8570,85.8947,nan,8.8570,85.8947,nan
2026-06-02 14:38:17.187,BASELINE,NEW_DATA,8.8539,85.8947,nan,8.8539,85.8947,nan
2026-06-02 14:38:17.207,BASELINE,NEW_DATA,8.8556,85.8947,nan,8.8556,85.8947,nan
2026-06-02 14:38:17.227,BASELINE,NEW_DATA,8.8553,86.1148,nan,8.8553,86.1148,nan
2026-06-02 14:38:17.248,BASELINE,NEW_DATA,8.8525,86.1148,nan,8.8525,86.1148,nan
2026-06-02 14:38:17.269,BASELINE,NEW_DATA,8.8550,86.1148,nan,8.8550,86.1148,nan
2026-06-02 14:38:17.289,BASELINE,NEW_DATA,8.8504,86.1148,nan,8.8504,86.1148,nan
2026-06-02 14:38:17.310,BASELINE,NEW_DATA,8.8529,86.1148,nan,8.8529,86.1148,nan
2026-06-02 14:38:17.330,BASELINE,NEW_DATA,8.8550,86.1148,nan,8.8550,86.1148,nan
2026-06-02 14:38:17.351,BASELINE,NEW_DATA,8.8511,86.1148,nan,8.8511,86.1148,nan
2026-06-02 14:38:17.372,BASELINE,NEW_DATA,8.8511,86.1148,nan,8.8511,86.1148,nan
2026-06-02 14:38:17.392,BASELINE,NEW_DATA,8.8518,86.1148,nan,8.8518,86.1148,nan
2026-06-02 14:38:17.412,BASELINE,NEW_DATA,8.8504,86.1148,nan,8.8504,86.1148,nan
2026-06-02 14:38:17.432,BASELINE,NEW_DATA,8.8522,86.1148,nan,8.8522,86.1148,nan
2026-06-02 14:38:17.453,BASELINE,NEW_DATA,8.8525,86.1148,nan,8.8525,86.1148,nan
2026-06-02 14:38:17.473,BASELINE,NEW_DATA,8.8491,86.1148,nan,8.8491,86.1148,nan
2026-06-02 14:38:17.494,BASELINE,NEW_DATA,8.8494,86.1148,nan,8.8494,86.1148,nan
2026-06-02 14:38:17.515,BASELINE,NEW_DATA,8.8504,86.1148,nan,8.8504,86.1148,nan
2026-06-02 14:38:17.535,BASELINE,NEW_DATA,8.8491,86.1148,nan,8.8491,86.1148,nan
2026-06-02 14:38:17.556,BASELINE,NEW_DATA,8.8588,86.1148,nan,8.8588,86.1148,nan
2026-06-02 14:38:17.577,BASELINE,NEW_DATA,8.8543,86.1148,nan,8.8543,86.1148,nan
2026-06-02 14:38:17.598,BASELINE,NEW_DATA,8.8449,86.1148,nan,8.8449,86.1148,nan
2026-06-02 14:38:17.618,BASELINE,NEW_DATA,8.8463,86.1148,nan,8.8463,86.1148,nan
2026-06-02 14:38:17.639,BASELINE,NEW_DATA,8.8494,86.1148,nan,8.8494,86.1148,nan
2026-06-02 14:38:17.659,BASELINE,NEW_DATA,8.8473,86.1148,nan,8.8473,86.1148,nan
2026-06-02 14:38:17.679,BASELINE,NEW_DATA,8.8470,86.1148,nan,8.8470,86.1148,nan
2026-06-02 14:38:17.700,BASELINE,NEW_DATA,8.8498,86.1148,nan,8.8498,86.1148,nan
2026-06-02 14:38:17.721,BASELINE,NEW_DATA,8.8511,86.1148,nan,8.8511,86.1148,nan
2026-06-02 14:38:17.741,BASELINE,NEW_DATA,8.8477,86.1148,nan,8.8477,86.1148,nan
2026-06-02 14:38:17.761,BASELINE,NEW_DATA,8.8525,86.1148,nan,8.8525,86.1148,nan
2026-06-02 14:38:17.781,BASELINE,NEW_DATA,8.8501,86.1148,nan,8.8501,86.1148,nan
2026-06-02 14:38:17.801,BASELINE,NEW_DATA,8.8536,86.1148,nan,8.8536,86.1148,nan
2026-06-02 14:38:17.822,BASELINE,NEW_DATA,8.8529,86.1148,nan,8.8529,86.1148,nan
2026-06-02 14:38:17.843,BASELINE,NEW_DATA,8.8487,86.1148,nan,8.8487,86.1148,nan
2026-06-02 14:38:17.867,BASELINE,NEW_DATA,8.8498,86.1148,nan,8.8498,86.1148,nan
2026-06-02 14:38:17.884,BASELINE,NEW_DATA,8.8435,86.1148,nan,8.8435,86.1148,nan
2026-06-02 14:38:17.904,BASELINE,NEW_DATA,8.8449,86.1148,nan,8.8449,86.1148,nan
2026-06-02 14:38:17.925,BASELINE,NEW_DATA,8.8466,86.1148,nan,8.8466,86.1148,nan
2026-06-02 14:38:17.945,BASELINE,NEW_DATA,8.8435,86.1148,nan,8.8435,86.1148,nan
2026-06-02 14:38:17.965,BASELINE,NEW_DATA,8.8439,86.1148,nan,8.8439,86.1148,nan
2026-06-02 14:38:17.985,BASELINE,NEW_DATA,8.8449,86.1148,nan,8.8449,86.1148,nan
2026-06-02 14:38:18.006,BASELINE,NEW_DATA,8.8439,86.1148,nan,8.8439,86.1148,nan
2026-06-02 14:38:18.026,BASELINE,NEW_DATA,8.8425,86.1148,nan,8.8425,86.1148,nan
2026-06-02 14:38:18.047,BASELINE,NEW_DATA,8.8390,86.1148,nan,8.8390,86.1148,nan
2026-06-02 14:38:18.068,BASELINE,NEW_DATA,8.8387,86.1148,nan,8.8387,86.1148,nan
2026-06-02 14:38:18.089,BASELINE,NEW_DATA,8.8414,86.1148,nan,8.8414,86.1148,nan
2026-06-02 14:38:18.109,BASELINE,NEW_DATA,8.8407,86.1148,nan,8.8407,86.1148,nan
