timestamp,kind,command,state,s_t,gate_open
2026-06-02 22:16:01.307,lifecycle,start,,,0
2026-06-02 22:16:02.988,state,increase,calm,0.8253,1
2026-06-02 22:16:03.990,state,increase,calm,0.2515,1
2026-06-02 22:16:05.010,state,increase,calm,0.7040,1
2026-06-02 22:16:06.015,state,increase,calm,0.7446,1
2026-06-02 22:16:07.017,state,increase,calm,0.8240,1
2026-06-02 22:16:08.868,state,increase,calm,0.8009,1
2026-06-02 22:16:09.869,state,increase,calm,0.6705,1
2026-06-02 22:16:12.469,state,decrease,ultra_stressed,1.5212,1
2026-06-02 22:16:15.789,state,increase,calm,0.8202,1
2026-06-02 22:16:16.795,state,decrease,ultra_stressed,1.6207,1
2026-06-02 22:16:17.798,state,increase,calm,0.6876,1
2026-06-02 22:16:18.801,state,increase,calm,0.7630,1
2026-06-02 22:16:19.821,state,increase,calm,0.7295,1
2026-06-02 22:16:20.841,state,increase,calm,0.7335,1
2026-06-02 22:16:21.854,state,increase,calm,0.2215,1
2026-06-02 22:16:22.856,state,increase,calm,0.7156,1
2026-06-02 22:16:23.860,state,increase,calm,0.7097,1
2026-06-02 22:16:24.865,state,increase,calm,0.3598,1
2026-06-02 22:16:26.341,state,increase,calm,0.8120,1
2026-06-02 22:16:27.359,state,increase,calm,-0.0012,1
2026-06-02 22:16:28.366,state,increase,calm,0.1963,1
2026-06-02 22:16:29.370,state,increase,calm,0.2105,1
2026-06-02 22:16:30.379,state,increase,calm,0.3207,1
2026-06-02 22:16:31.389,state,increase,calm,0.4313,1
2026-06-02 22:16:32.394,state,increase,calm,-0.2923,1
2026-06-02 22:16:33.402,state,increase,calm,0.0848,1
2026-06-02 22:16:34.408,state,increase,calm,0.4163,1
2026-06-02 22:16:35.414,state,increase,calm,0.4437,1
2026-06-02 22:16:36.421,state,increase,calm,0.3180,1
2026-06-02 22:16:37.426,state,increase,calm,0.5380,1
2026-06-02 22:16:38.438,state,increase,calm,0.0615,1
2026-06-02 22:16:39.865,state,increase,calm,0.8151,1
2026-06-02 22:16:40.870,state,increase,calm,0.3078,1
2026-06-02 22:16:42.059,state,increase,calm,0.7985,1
2026-06-02 22:16:43.060,state,increase,calm,0.5447,1
2026-06-02 22:16:44.081,state,increase,calm,0.3150,1
2026-06-02 22:16:46.536,state,increase,calm,0.8211,1
2026-06-02 22:16:47.540,state,increase,calm,0.7113,1
2026-06-02 22:16:48.547,state,increase,calm,0.4225,1
