tick_n,phase,status,raw_eda,raw_hr,raw_hrv
46,BASELINE,NEW_DATA,0.009537,nan,nan
47,BASELINE,NEW_DATA,0.009537,nan,nan
48,BASELINE,NEW_DATA,0.009537,nan,nan
49,BASELINE,NEW_DATA,0.009537,nan,nan
50,BASELINE,NEW_DATA,0.009537,nan,nan
51,BASELINE,NEW_DATA,0.009537,nan,nan
52,BASELINE,NEW_DATA,0.009537,nan,nan
53,BASELINE,NEW_DATA,0.009537,nan,nan
54,BASELINE,NEW_DATA,0.009537,nan,nan
55,BASELINE,NEW_DATA,0.009537,nan,nan
56,BASELINE,NEW_DATA,0.009537,nan,nan
57,BASELINE,NEW_DATA,0.009537,nan,nan
58,BASELINE,NEW_DATA,0.009537,nan,nan
59,BASELINE,NEW_DATA,0.009537,nan,nan
60,BASELINE,NEW_DATA,0.009537,nan,nan
61,BASELINE,NEW_DATA,0.009537,nan,nan
62,BASELINE,NEW_DATA,0.009537,nan,nan
63,BASELINE,NEW_DATA,0.009537,nan,nan
64,BASELINE,NEW_DATA,0.009537,nan,nan
65,BASELINE,NEW_DATA,0.009537,nan,nan
66,BASELINE,NEW_DATA,0.009537,nan,nan
67,BASELINE,NEW_DATA,0.009537,nan,nan
68,BASELINE,NEW_DATA,0.009537,nan,nan
69,BASELINE,NEW_DATA,0.009537,nan,nan
70,BASELINE,NEW_DATA,0.009537,nan,nan
71,BASELINE,NEW_DATA,0.009537,nan,nan
72,BASELINE,NEW_DATA,0.009537,nan,nan
73,BASELINE,NEW_DATA,0.009537,nan,nan
74,BASELINE,NEW_DATA,0.009537,nan,nan
75,BASELINE,NEW_DATA,0.009537,nan,nan
76,BASELINE,NEW_DATA,0.009537,nan,nan
77,BASELINE,NEW_DATA,0.009537,nan,nan
78,BASELINE,NEW_DATA,0.009537,nan,nan
79,BASELINE,NEW_DATA,0.009537,nan,nan
80,BASELINE,NEW_DATA,0.009537,nan,nan
81,BASELINE,NEW_DATA,0.009537,nan,nan
82,BASELINE,NEW_DATA,0.009537,nan,nan
83,BASELINE,NEW_DATA,0.009537,nan,nan
84,BASELINE,NEW_DATA,0.009537,nan,nan
85,BASELINE,NEW_DATA,0.009537,nan,nan
86,BASELINE,NEW_DATA,0.009537,nan,nan
87,BASELINE,NEW_DATA,0.009537,nan,nan
88,BASELINE,NEW_DATA,0.009537,nan,nan
89,BASELINE,NEW_DATA,0.009537,nan,nan
90,BASELINE,NEW_DATA,0.009537,nan,nan
91,BASELINE,NEW_DATA,0.009537,nan,nan
92,BASELINE,NEW_DATA,0.009537,nan,nan
93,BASELINE,NEW_DATA,0.009537,nan,nan
94,BASELINE,NEW_DATA,0.009537,nan,nan
95,BASELINE,NEW_DATA,0.009537,nan,nan
96,BASELINE,NEW_DATA,0.009537,nan,nan
97,BASELINE,NEW_DATA,0.009537,nan,nan
98,BASELINE,NEW_DATA,0.009537,nan,nan
99,BASELINE,NEW_DATA,0.009537,nan,nan
100,BASELINE,NEW_DATA,0.009537,nan,nan
101,BASELINE,NEW_DATA,0.009537,nan,nan
102,BASELINE,NEW_DATA,0.009537,nan,nan
103,BASELINE,NEW_DATA,0.009537,nan,nan
104,BASELINE,NEW_DATA,0.009537,nan,nan
105,BASELINE,NEW_DATA,0.009537,nan,nan
106,BASELINE,NEW_DATA,0.009537,nan,nan
107,BASELINE,NEW_DATA,0.009537,nan,nan
108,BASELINE,NEW_DATA,0.009537,nan,nan
109,BASELINE,NEW_DATA,0.009537,nan,nan
110,BASELINE,NEW_DATA,0.009537,nan,nan
111,BASELINE,NEW_DATA,0.009537,nan,nan
112,BASELINE,NEW_DATA,0.009537,nan,nan
113,BASELINE,NEW_DATA,0.009537,nan,nan
114,BASELINE,NEW_DATA,0.009537,nan,nan
115,BASELINE,NEW_DATA,0.009537,nan,nan
116,BASELINE,NEW_DATA,0.009537,nan,nan
117,BASELINE,NEW_DATA,0.009537,nan,nan
118,BASELINE,NEW_DATA,0.009537,nan,nan
119,BASELINE,NEW_DATA,0.009537,nan,nan
120,BASELINE,NEW_DATA,0.009537,nan,nan
121,BASELINE,NEW_DATA,0.009537,nan,nan
122,BASELINE,NEW_DATA,0.009537,nan,nan
123,BASELINE,NEW_DATA,0.009537,nan,nan
124,BASELINE,NEW_DATA,0.009537,nan,nan
125,BASELINE,NEW_DATA,0.009537,nan,nan
126,BASELINE,NEW_DATA,0.009537,nan,nan
127,BASELINE,NEW_DATA,0.009537,nan,nan
128,BASELINE,NEW_DATA,0.009537,nan,nan
129,BASELINE,NEW_DATA,0.009537,nan,nan
130,BASELINE,NEW_DATA,0.009537,nan,nan
131,BASELINE,NEW_DATA,0.009537,nan,nan
132,BASELINE,NEW_DATA,0.009537,nan,nan
133,BASELINE,NEW_DATA,0.009537,nan,nan
134,BASELINE,NEW_DATA,0.009537,nan,nan
135,BASELINE,NEW_DATA,0.009537,nan,nan
136,BASELINE,NEW_DATA,0.009537,nan,nan
137,BASELINE,NEW_DATA,0.009537,nan,nan
138,BASELINE,NEW_DATA,0.009537,nan,nan
139,BASELINE,NEW_DATA,0.009537,59.912395,nan
140,BASELINE,NEW_DATA,0.009537,58.027382,nan
141,BASELINE,NEW_DATA,0.009537,58.027382,nan
142,BASELINE,NEW_DATA,0.009537,59.912395,nan
143,BASELINE,NEW_DATA,0.009537,59.912395,nan
144,BASELINE,NEW_DATA,0.009537,58.027382,nan
145,BASELINE,NEW_DATA,0.009537,58.027382,nan
146,BASELINE,NEW_DATA,0.009537,57.609955,nan
147,BASELINE,NEW_DATA,0.009537,58.027382,nan
148,BASELINE,NEW_DATA,0.009537,57.609955,nan
149,BASELINE,NEW_DATA,0.009537,58.027382,nan
150,BASELINE,NEW_DATA,0.009537,60.225075,nan
151,BASELINE,NEW_DATA,0.009537,58.027382,nan
152,BASELINE,NEW_DATA,0.009537,58.027382,nan
153,BASELINE,NEW_DATA,0.009537,59.020271,nan
154,BASELINE,NEW_DATA,0.009537,59.020271,nan
155,BASELINE,NEW_DATA,0.009537,59.020271,nan
156,BASELINE,NEW_DATA,0.009537,59.020271,nan
157,BASELINE,NEW_DATA,0.009537,59.020271,nan
158,BASELINE,NEW_DATA,0.009537,59.020271,nan
159,BASELINE,NEW_DATA,0.009537,59.020271,nan
160,BASELINE,NEW_DATA,0.009537,59.020271,nan
161,BASELINE,NEW_DATA,0.009537,60.225075,nan
162,BASELINE,NEW_DATA,0.009537,60.225075,nan
163,BASELINE,NEW_DATA,0.009537,59.621525,nan
164,BASELINE,NEW_DATA,0.009537,59.020271,nan
165,BASELINE,NEW_DATA,0.009537,59.020271,nan
166,BASELINE,NEW_DATA,0.009537,59.020271,nan
167,BASELINE,NEW_DATA,0.009537,59.020271,nan
168,BASELINE,NEW_DATA,0.009537,61.104309,nan
169,BASELINE,NEW_DATA,0.009537,59.020271,nan
170,BASELINE,NEW_DATA,0.009537,61.104309,nan
171,BASELINE,NEW_DATA,0.009537,61.104309,nan
172,BASELINE,NEW_DATA,0.009537,60.061275,nan
173,BASELINE,NEW_DATA,0.009537,59.621525,nan
174,BASELINE,NEW_DATA,0.009537,59.621525,nan
175,BASELINE,NEW_DATA,0.009537,59.621525,nan
176,BASELINE,NEW_DATA,0.009537,62.533016,nan
177,BASELINE,NEW_DATA,0.009537,60.061275,nan
178,BASELINE,NEW_DATA,0.009537,60.061275,nan
179,BASELINE,NEW_DATA,0.009537,60.061275,nan
180,BASELINE,NEW_DATA,0.009537,60.061275,nan
181,BASELINE,NEW_DATA,0.009537,61.113865,nan
182,BASELINE,NEW_DATA,0.009537,61.104309,nan
183,BASELINE,NEW_DATA,0.009537,61.113865,nan
184,BASELINE,NEW_DATA,0.009537,61.113865,nan
185,BASELINE,NEW_DATA,0.009537,61.113865,nan
186,BASELINE,NEW_DATA,0.009537,60.061275,nan
187,BASELINE,NEW_DATA,0.009537,63.621937,nan
188,BASELINE,NEW_DATA,0.009537,63.621937,nan
189,BASELINE,NEW_DATA,0.009537,62.533016,nan
190,BASELINE,NEW_DATA,0.009537,62.868191,nan
191,BASELINE,NEW_DATA,0.009537,63.027058,nan
192,BASELINE,NEW_DATA,0.009537,62.533016,nan
193,BASELINE,NEW_DATA,0.009537,62.868191,nan
194,BASELINE,NEW_DATA,0.009537,61.113865,nan
195,BASELINE,NEW_DATA,0.009537,63.553818,nan
196,BASELINE,NEW_DATA,0.009537,62.868191,nan
197,BASELINE,NEW_DATA,0.009537,63.621937,nan
198,BASELINE,NEW_DATA,0.009537,62.868191,nan
199,BASELINE,NEW_DATA,0.009537,63.027058,nan
200,BASELINE,NEW_DATA,0.009537,63.880825,nan
201,BASELINE,NEW_DATA,0.009537,63.880825,nan
202,BASELINE,NEW_DATA,0.009537,63.553818,nan
203,BASELINE,NEW_DATA,0.009537,62.533016,nan
204,BASELINE,NEW_DATA,0.009537,63.880825,nan
205,BASELINE,NEW_DATA,0.009537,63.027058,nan
206,BASELINE,NEW_DATA,0.009537,63.553818,nan
207,BASELINE,NEW_DATA,0.009537,63.880825,nan
208,BASELINE,NEW_DATA,0.009537,63.715168,nan
209,BASELINE,NEW_DATA,0.009537,63.715168,nan
210,BASELINE,NEW_DATA,0.009537,63.715168,nan
211,BASELINE,NEW_DATA,0.009537,63.715168,nan
212,BASELINE,NEW_DATA,0.009537,63.553818,nan
213,BASELINE,NEW_DATA,0.009537,63.715168,nan
