timestamp,kind,command,state,s_t,gate_open
2026-06-11 15:01:48.775,lifecycle,start,,,0
2026-06-11 15:01:50.287,state,increase,calm,0.3575,1
2026-06-11 15:01:58.657,state,decrease,ultra_stressed,0.6734,1
2026-06-11 15:02:06.018,state,increase,calm,0.3522,1
2026-06-11 15:02:07.830,state,increase,calm,0.3580,1
2026-06-11 15:02:08.838,state,increase,calm,0.2437,1
2026-06-11 15:02:09.845,state,increase,calm,0.2335,1
2026-06-11 15:02:10.853,state,increase,calm,0.1509,1
2026-06-11 15:02:11.863,state,increase,calm,0.1585,1
2026-06-11 15:02:12.870,state,increase,calm,0.1193,1
2026-06-11 15:02:13.876,state,increase,calm,0.1516,1
2026-06-11 15:02:14.886,state,increase,calm,-0.0297,1
2026-06-11 15:02:15.893,state,increase,calm,-0.0306,1
2026-06-11 15:02:16.905,state,increase,calm,-0.1972,1
2026-06-11 15:02:17.915,state,increase,calm,-0.2584,1
2026-06-11 15:02:18.927,state,increase,calm,-0.2007,1
2026-06-11 15:02:19.932,state,increase,calm,-0.3000,1
2026-06-11 15:02:20.941,state,increase,calm,-0.3184,1
2026-06-11 15:02:21.952,state,increase,calm,-0.3554,1
2026-06-11 15:02:22.961,state,increase,calm,-0.3805,1
2026-06-11 15:02:23.972,state,increase,calm,-0.4421,1
2026-06-11 15:02:24.982,state,increase,calm,-0.5580,1
2026-06-11 15:02:25.994,state,increase,calm,-0.4774,1
2026-06-11 15:02:27.004,state,increase,calm,-0.5192,1
2026-06-11 15:02:28.015,state,increase,calm,-0.3245,1
2026-06-11 15:02:29.023,state,increase,calm,-0.2902,1
2026-06-11 15:02:30.032,state,increase,calm,-0.3728,1
2026-06-11 15:02:31.040,state,increase,calm,-0.2194,1
2026-06-11 15:02:32.053,state,increase,calm,-0.3062,1
2026-06-11 15:02:33.063,state,increase,calm,-0.2977,1
2026-06-11 15:02:34.073,state,increase,calm,-0.3293,1
2026-06-11 15:02:35.084,state,increase,calm,-0.1751,1
2026-06-11 15:02:36.094,state,increase,calm,-0.2622,1
2026-06-11 15:02:37.103,state,increase,calm,-0.1269,1
2026-06-11 15:02:38.111,state,increase,calm,-0.0891,1
2026-06-11 15:02:39.123,state,increase,calm,0.0194,1
2026-06-11 15:02:40.132,state,increase,calm,0.0205,1
2026-06-11 15:02:41.140,state,increase,calm,-0.0319,1
2026-06-11 15:02:42.148,state,increase,calm,0.0093,1
2026-06-11 15:02:43.155,state,increase,calm,0.0937,1
2026-06-11 15:02:44.164,state,increase,calm,-0.0322,1
2026-06-11 15:02:45.171,state,increase,calm,-0.0705,1
2026-06-11 15:02:46.180,state,increase,calm,0.0188,1
2026-06-11 15:02:47.189,state,increase,calm,-0.1315,1
2026-06-11 15:02:48.197,state,increase,calm,-0.3315,1
2026-06-11 15:02:49.206,state,increase,calm,-0.3266,1
2026-06-11 15:02:50.214,state,increase,calm,-0.3141,1
2026-06-11 15:02:51.219,state,increase,calm,-0.4652,1
2026-06-11 15:02:52.230,state,increase,calm,-0.4026,1
2026-06-11 15:02:53.237,state,increase,calm,-0.5422,1
2026-06-11 15:02:54.247,state,increase,calm,-0.4793,1
2026-06-11 15:02:55.256,state,increase,calm,-0.4990,1
2026-06-11 15:02:56.264,state,increase,calm,-0.5085,1
2026-06-11 15:02:57.271,state,increase,calm,-0.3176,1
2026-06-11 15:02:58.279,state,increase,calm,-0.4172,1
2026-06-11 15:02:59.287,state,increase,calm,-0.4687,1
2026-06-11 15:03:00.296,state,increase,calm,-0.4973,1
2026-06-11 15:03:01.306,state,increase,calm,-0.5332,1
2026-06-11 15:03:02.313,state,increase,calm,-0.2604,1
2026-06-11 15:03:03.323,state,increase,calm,-0.2688,1
2026-06-11 15:03:04.333,state,increase,calm,-0.2410,1
2026-06-11 15:03:05.341,state,increase,calm,-0.1281,1
2026-06-11 15:03:06.350,state,increase,calm,-0.0911,1
2026-06-11 15:03:07.359,state,increase,calm,-0.0458,1
2026-06-11 15:03:08.368,state,increase,calm,-0.0636,1
2026-06-11 15:03:09.376,state,increase,calm,-0.0059,1
2026-06-11 15:03:10.384,state,increase,calm,-0.1570,1
2026-06-11 15:03:11.391,state,increase,calm,-0.1874,1
2026-06-11 15:03:12.401,state,increase,calm,0.1377,1
2026-06-11 15:03:13.410,state,increase,calm,-0.0237,1
2026-06-11 15:03:14.420,state,increase,calm,0.0656,1
2026-06-11 15:03:15.428,state,increase,calm,0.2139,1
2026-06-11 15:03:16.437,state,increase,calm,0.2518,1
2026-06-11 15:03:17.447,state,increase,calm,0.2562,1
2026-06-11 15:03:18.455,state,increase,calm,0.3321,1
2026-06-11 15:03:19.465,state,increase,calm,0.3407,1
