# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:31:9C": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:31:9C", "device connection": "BTH00:07:80:0F:31:9C", "sampling rate": 1000, "resolution": [16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-11", "time": "14:59:21.146", "channels": [1, 2], "sensor": ["EDA", "ECG"], "label": ["CH1", "CH2"], "column": ["nSeq", "DI", "CH1", "CH2"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["red", "dark_blue"], "convertedValues": 0}}
# EndOfHeader
0	0	65535	32866	
1	0	65535	32840	
2	0	65535	32679	
3	0	65535	32512	
4	0	65535	32600	
5	0	65535	32668	
6	0	65535	32752	
7	0	65535	32714	
8	0	65535	32647	
9	0	65535	32668	
10	0	65535	32818	
11	0	65535	32952	
12	0	65535	32789	
13	0	65535	32685	
14	0	65535	32704	
15	0	65535	32872	
16	0	65535	32946	
17	0	65535	32852	
18	0	65535	32809	
19	0	65535	32874	
20	0	65535	33004	
21	0	65535	32902	
22	0	65535	32676	
23	0	65535	32668	
24	0	65535	32684	
25	0	65535	32724	
26	0	65535	32775	
27	0	65535	32680	
28	0	65535	32551	
29	0	65535	32574	
30	0	65535	32706	
31	0	65535	32924	
32	0	65535	32880	
33	0	65535	32774	
34	0	65535	32752	
35	0	65535	32846	
36	0	65535	32983	
37	0	65535	33006	
38	0	65535	32882	
39	0	65535	32806	
40	0	65535	32745	
41	0	65535	32860	
42	0	65535	32668	
43	0	65535	32617	
44	0	65535	32732	
45	0	65535	32766	
46	0	65535	32600	
47	0	65535	32506	
48	0	65535	32673	
49	0	65535	32685	
50	0	65535	32652	
51	0	65535	32684	
52	0	65535	32852	
53	0	65535	32712	
54	0	65535	32644	
55	0	65535	32785	
56	0	65535	32820	
57	0	65535	32720	
58	0	65535	32846	
59	0	65535	32926	
60	0	65535	32789	
61	0	65535	32654	
62	0	65535	32564	
63	0	65535	32596	
64	0	65535	32660	
65	0	65535	32574	
66	0	65535	32513	
67	0	65535	32524	
68	0	65535	32604	
69	0	65535	32668	
70	0	65535	32596	
71	0	65535	32608	
72	0	65535	32769	
73	0	65535	32882	
74	0	65535	32844	
75	0	65535	32713	
76	0	65535	32668	
77	0	65535	32786	
78	0	65535	32857	
79	0	65535	32740	
80	0	65535	32662	
81	0	65535	32597	
82	0	65535	32675	
83	0	65535	32656	
84	0	65535	32506	
85	0	65535	32488	
86	0	65535	32568	
87	0	65535	32606	
88	0	65535	32589	
89	0	65535	32421	
90	0	65535	32430	
91	0	65535	32652	
92	0	65535	32760	
93	0	65535	32730	
94	0	65535	32744	
95	0	65535	32812	
96	0	65535	32833	
97	0	65535	32908	
98	0	65535	32865	
99	0	65535	32775	
100	0	65535	32744	
101	0	65535	32684	
102	0	65535	32756	
103	0	65535	32808	
104	0	65535	32620	
105	0	65535	32545	
106	0	65535	32588	
107	0	65535	32580	
108	0	65535	32450	
109	0	65535	32426	
110	0	65535	32480	
111	0	65535	32628	
112	0	65535	32621	
113	0	65535	32486	
114	0	65535	32401	
115	0	65535	32380	
116	0	65535	32439	
117	0	65535	32516	
118	0	65535	32436	
119	0	65535	32408	
120	0	65535	32519	
121	0	65535	32545	
122	0	65535	32464	
123	0	65535	32352	
124	0	65535	32260	
125	0	65535	32212	
126	0	65535	32170	
127	0	65535	32156	
128	0	65535	32178	
129	0	65535	32184	
130	0	65535	32180	
131	0	65535	32234	
132	0	65535	32254	
133	0	65535	32310	
134	0	65535	32452	
135	0	65535	32544	
136	0	65535	32442	
137	0	65535	32436	
138	0	65535	32333	
139	0	65535	32263	
140	0	65535	32128	
141	0	65535	32007	
142	0	65535	31916	
143	0	65535	31912	
144	0	65535	32031	
145	0	65535	32097	
146	0	65535	32148	
147	0	65535	32108	
148	0	65535	32036	
149	0	65535	32064	
150	0	65535	32076	
151	0	65535	32202	
152	0	65535	32258	
153	0	65535	32296	
154	0	65535	32238	
155	0	65535	32124	
156	0	65535	32077	
157	0	65535	31984	
158	0	65535	31980	
159	0	65535	32058	
160	0	65535	32044	
161	0	65535	32007	
162	0	65535	31952	
163	0	65535	31884	
164	0	65535	31895	
165	0	65535	31928	
166	0	65535	32007	
167	0	65535	32113	
168	0	65535	32117	
169	0	65535	32050	
170	0	65535	32036	
171	0	65535	32030	
172	0	65535	31976	
173	0	65535	32094	
174	0	65535	32192	
175	0	65535	32237	
176	0	65535	32254	
177	0	65535	32333	
178	0	65535	32376	
179	0	65535	32326	
180	0	65535	32334	
181	0	65535	32220	
182	0	65535	32228	
183	0	65535	32236	
184	0	65535	32313	
185	0	65535	32422	
186	0	65535	32419	
187	0	65535	32353	
188	0	65535	32338	
189	0	65535	32412	
190	0	65535	32528	
191	0	65535	32620	
192	0	65535	32796	
193	0	65535	32878	
194	0	65535	32903	
