timestamp,kind,command,state,s_t,gate_open
2026-06-12 11:20:56.613,state,decrease,ultra_stressed,0.9388,1
2026-06-12 11:21:01.656,state,increase,calm,0.4763,1
2026-06-12 11:21:02.738,state,increase,calm,0.4456,1
2026-06-12 11:21:03.826,state,increase,calm,0.4511,1
2026-06-12 11:21:04.916,state,increase,calm,0.3941,1
2026-06-12 11:21:05.927,state,increase,calm,0.3447,1
2026-06-12 11:21:07.015,state,increase,calm,0.3137,1
2026-06-12 11:21:08.099,state,increase,calm,0.3656,1
2026-06-12 11:21:12.159,state,increase,calm,0.4774,1
2026-06-12 11:21:18.151,state,increase,calm,0.4825,1
2026-06-12 11:21:19.244,state,increase,calm,0.4246,1
2026-06-12 11:21:20.336,state,increase,calm,0.4392,1
2026-06-12 11:21:21.442,state,increase,calm,0.4276,1
2026-06-12 11:21:22.537,state,increase,calm,0.4013,1
2026-06-12 11:21:23.631,state,increase,calm,0.4157,1
2026-06-12 11:21:24.733,state,increase,calm,0.4813,1
2026-06-12 11:21:36.954,state,increase,calm,0.4810,1
2026-06-12 11:21:38.044,state,increase,calm,0.3948,1
2026-06-12 11:21:39.141,state,increase,calm,0.3205,1
2026-06-12 11:21:40.234,state,increase,calm,0.2514,1
2026-06-12 11:21:41.324,state,increase,calm,0.1870,1
2026-06-12 11:21:42.087,lifecycle,stop,,,1
2026-06-12 11:21:52.441,lifecycle,stop,,,1
