time,normEDA,normHRV,normHR,s_instant,s_t,height
2279.0000,0.0000,2.0097,16.7435,3.9516,3.9804,
2280.0000,0.0000,2.0097,16.7435,3.9516,3.9744,
2281.0000,0.0000,2.0097,16.7435,3.9516,3.9685,
2282.0000,0.0000,2.0097,16.7435,3.9516,3.9626,
2283.0000,0.0000,1.2289,16.7149,3.7117,3.9492,
2284.0000,0.0000,1.2289,16.7149,3.7117,3.9359,
2285.0000,0.0000,1.2289,16.7149,3.7117,3.9225,
2286.0000,0.0000,1.2289,16.7149,3.7117,3.9092,
2287.0000,0.0000,1.2289,16.7149,3.7117,3.9036,
2288.0000,0.0000,-0.0872,14.8457,2.9430,3.8827,
2289.0000,0.0000,-0.0872,14.8457,2.9430,3.8618,
2290.0000,0.0000,-0.0872,14.8457,2.9430,3.8409,
2291.0000,0.0000,-0.0872,14.8457,2.9430,3.8200,
2292.0000,0.0000,1.2289,14.0273,3.1741,3.8148,
2293.0000,0.0000,1.2289,14.0273,3.1741,3.8096,
2294.0000,0.0000,1.2289,14.0273,3.1741,3.8045,
2295.0000,0.0000,1.2289,14.0273,3.1741,3.7993,
2296.0000,0.0000,1.2289,14.0273,3.1741,3.7941,
2297.0000,0.0000,2.0198,13.0066,3.2073,3.7896,
2298.0000,0.0000,2.0198,13.0066,3.2073,3.7851,
2299.0000,0.0000,2.0198,13.0066,3.2073,3.7806,
2300.0000,0.0000,2.0198,13.0066,3.2073,3.7761,
2301.0000,0.0000,2.0198,11.7359,2.9531,3.7511,
2302.0000,0.0000,2.0198,11.7359,2.9531,3.7262,
2303.0000,0.0000,2.0198,11.7359,2.9531,3.7012,
2304.0000,0.0000,2.0198,11.7359,2.9531,3.6763,
2305.0000,0.0000,2.0198,11.7359,2.9531,3.6513,
2306.0000,0.0000,2.7283,9.4967,2.7178,3.6263,
2307.0000,0.0000,2.7283,9.4967,2.7178,3.6013,
2308.0000,0.0000,2.7283,9.4967,2.7178,3.5763,
2309.0000,0.0000,2.7283,9.4967,2.7178,3.5513,
2310.0000,0.0000,2.7283,8.0060,2.4197,3.5191,
2311.0000,0.0000,2.7283,8.0060,2.4197,3.4869,
2312.0000,0.0000,2.7283,8.0060,2.4197,3.4548,
2313.0000,0.0000,2.7283,8.0060,2.4197,3.4226,
2314.0000,0.0000,2.7283,8.0060,2.4197,3.3904,
2315.0000,0.0000,3.9966,6.1141,2.4218,3.3540,
2316.0000,0.0000,3.9966,6.1141,2.4218,3.3176,
2317.0000,0.0000,3.9966,6.1141,2.4218,3.2812,
2318.0000,0.0000,3.9966,6.1141,2.4218,3.2447,
2319.0000,0.0000,3.9966,6.1141,2.4218,3.2116,
2320.0000,0.0000,6.6483,1.2473,2.2440,3.1749,
2321.0000,0.0000,6.6483,1.2473,2.2440,3.1382,
2322.0000,0.0000,6.6483,1.2473,2.2440,3.1015,
2323.0000,0.0000,6.6483,1.2473,2.2440,3.0649,
2324.0000,0.0000,6.6483,1.2473,2.2440,3.0316,
2325.0000,0.0000,6.6483,1.2473,2.2440,2.9983,
2326.0000,0.0000,6.6483,1.2473,2.2440,2.9650,
2327.0000,0.0000,6.6483,1.2473,2.2440,2.9317,
2328.0000,0.0000,6.6483,1.2473,2.2440,2.8975,
2329.0000,0.0000,4.9700,1.2626,1.7435,2.8534,
2330.0000,0.0000,4.9700,1.2626,1.7435,2.8092,
2331.0000,0.0000,4.9700,1.2626,1.7435,2.7650,
2332.0000,0.0000,4.9700,1.2626,1.7435,2.7209,
2333.0000,0.0000,4.9700,0.8579,1.6626,2.6799,
2334.0000,0.0000,4.9700,0.8579,1.6626,2.6389,
2335.0000,0.0000,4.9700,0.8579,1.6626,2.5979,
2336.0000,0.0000,4.9700,0.8579,1.6626,2.5570,
2337.0000,0.0000,4.9700,0.8579,1.6626,2.5160,
2338.0000,0.0000,4.4795,0.4046,1.4248,2.4856,
2339.0000,0.0000,4.4795,0.4046,1.4248,2.4552,
2340.0000,0.0000,4.4795,0.4046,1.4248,2.4249,
2341.0000,0.0000,4.4795,0.4046,1.4248,2.3945,
2342.0000,0.0000,4.4795,0.4046,1.4248,2.3595,
2343.0000,0.0000,4.5963,-0.2760,1.3237,2.3225,
2344.0000,0.0000,4.5963,-0.2760,1.3237,2.2855,
2345.0000,0.0000,4.5963,-0.2760,1.3237,2.2485,
2346.0000,0.0000,4.5963,-0.2760,1.3237,2.2115,
2347.0000,0.0000,3.7520,-0.8452,0.9566,2.1665,
2348.0000,0.0000,3.7520,-0.8452,0.9566,2.1215,
2349.0000,0.0000,3.7520,-0.8452,0.9566,2.0765,
